Fri Jun  9 00:05:27 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.125, loss_tr: 1.79264, loss_t: 1.79029, testing: 0.166667, t2y: 0.333333
seq: 1, epoch: 6, step: 480, training: 0.75, loss_tr: 0.903494, loss_t: 0.41414, testing: 1, t2y: 1
seq: 1, epoch: 6, step: 490, training: 0.625, loss_tr: 0.746502, loss_t: 0.706029, testing: 0.666667, t2y: 0.833333
seq: 1, epoch: 6, step: 500, training: 0.9375, loss_tr: 0.80331, loss_t: 0.407099, testing: 0.833333, t2y: 1
seq: 1, epoch: 6, step: 510, training: 0.9375, loss_tr: 0.719287, loss_t: 0.30939, testing: 0.833333, t2y: 1
seq: 1, epoch: 6, step: 520, training: 0.9375, loss_tr: 0.681699, loss_t: 0.315814, testing: 0.833333, t2y: 1
seq: 1, epoch: 6, step: 530, training: 0.9375, loss_tr: 0.432, loss_t: 0.338313, testing: 0.833333, t2y: 1
seq: 1, epoch: 6, step: 540, training: 0.875, loss_tr: 0.399968, loss_t: 0.293012, testing: 0.833333, t2y: 1
seq: 1, epoch: 6, step: 550, training: 1, loss_tr: 0.430847, loss_t: 0.20625, testing: 0.833333, t2y: 1
seq: 1, epoch: 7, step: 560, training: 1, loss_tr: 0.179236, loss_t: 0.182568, testing: 1, t2y: 1
seq: 1, epoch: 7, step: 570, training: 0.9375, loss_tr: 0.282099, loss_t: 0.296334, testing: 0.833333, t2y: 1
seq: 1, epoch: 7, step: 580, training: 0.8125, loss_tr: 0.724458, loss_t: 0.104572, testing: 1, t2y: 1
seq: 1, epoch: 7, step: 590, training: 0.8125, loss_tr: 0.411428, loss_t: 0.1701, testing: 1, t2y: 1
seq: 1, epoch: 7, step: 600, training: 0.75, loss_tr: 0.589703, loss_t: 0.0625083, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.125, loss_tr: 1.77006, loss_t: 1.79664, testing: 0.166667, t2y: 0.166667
seq: 2, epoch: 0, step: 10, training: 0.25, loss_tr: 1.78911, loss_t: 1.79491, testing: 0.166667, t2y: 0.333333
seq: 2, epoch: 0, step: 20, training: 0, loss_tr: 1.82046, loss_t: 1.79201, testing: 0, t2y: 0.333333
seq: 2, epoch: 0, step: 30, training: 0.0625, loss_tr: 1.79125, loss_t: 1.78872, testing: 0, t2y: 0.333333
seq: 2, epoch: 0, step: 40, training: 0.0625, loss_tr: 1.80792, loss_t: 1.78544, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 0, step: 50, training: 0, loss_tr: 1.79024, loss_t: 1.78207, testing: 0.166667, t2y: 0.333333
seq: 2, epoch: 0, step: 60, training: 0.3125, loss_tr: 1.7955, loss_t: 1.77892, testing: 0.333333, t2y: 0.333333
seq: 2, epoch: 0, step: 70, training: 0.375, loss_tr: 1.74866, loss_t: 1.77611, testing: 0.333333, t2y: 0.333333
seq: 2, epoch: 1, step: 80, training: 0.5, loss_tr: 1.78116, loss_t: 1.77442, testing: 0.333333, t2y: 0.666667
seq: 2, epoch: 1, step: 90, training: 0.25, loss_tr: 1.78998, loss_t: 1.77417, testing: 0.333333, t2y: 0.333333
seq: 2, epoch: 1, step: 100, training: 0.125, loss_tr: 1.78847, loss_t: 1.76813, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 1, step: 110, training: 0.375, loss_tr: 1.75706, loss_t: 1.76229, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 1, step: 120, training: 0.1875, loss_tr: 1.76851, loss_t: 1.75593, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 1, step: 130, training: 0.125, loss_tr: 1.7915, loss_t: 1.75041, testing: 0.166667, t2y: 0.333333
seq: 2, epoch: 1, step: 140, training: 0.125, loss_tr: 1.7541, loss_t: 1.74403, testing: 0.166667, t2y: 0.333333
seq: 2, epoch: 1, step: 150, training: 0.1875, loss_tr: 1.76146, loss_t: 1.7363, testing: 0.166667, t2y: 0.666667
seq: 2, epoch: 2, step: 160, training: 0.25, loss_tr: 1.79429, loss_t: 1.72577, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 2, step: 170, training: 0.5625, loss_tr: 1.71436, loss_t: 1.71408, testing: 0.333333, t2y: 0.666667
seq: 2, epoch: 2, step: 180, training: 0.1875, loss_tr: 1.72957, loss_t: 1.70542, testing: 0.333333, t2y: 0.833333
seq: 2, epoch: 2, step: 190, training: 0.5, loss_tr: 1.64849, loss_t: 1.68249, testing: 0.333333, t2y: 0.666667
seq: 2, epoch: 2, step: 200, training: 0.5, loss_tr: 1.72158, loss_t: 1.65942, testing: 0.5, t2y: 0.5
seq: 2, epoch: 2, step: 210, training: 0.4375, loss_tr: 1.61237, loss_t: 1.61162, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 2, step: 220, training: 0.75, loss_tr: 1.52291, loss_t: 1.55536, testing: 0.5, t2y: 0.5
seq: 2, epoch: 2, step: 230, training: 0.625, loss_tr: 1.50383, loss_t: 1.47298, testing: 0.333333, t2y: 0.666667
seq: 2, epoch: 3, step: 240, training: 0.5625, loss_tr: 1.32022, loss_t: 1.40953, testing: 0.333333, t2y: 0.666667
seq: 2, epoch: 3, step: 250, training: 0.4375, loss_tr: 1.44555, loss_t: 1.27816, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 3, step: 260, training: 0.6875, loss_tr: 0.965873, loss_t: 1.16481, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 3, step: 270, training: 0.75, loss_tr: 1.05617, loss_t: 1.30173, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 3, step: 280, training: 0.4375, loss_tr: 1.46684, loss_t: 0.993414, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 3, step: 290, training: 0.4375, loss_tr: 1.07769, loss_t: 1.23834, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 3, step: 300, training: 0.75, loss_tr: 0.831178, loss_t: 1.05052, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 3, step: 310, training: 0.5625, loss_tr: 1.35231, loss_t: 1.02652, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 4, step: 320, training: 0.75, loss_tr: 0.950325, loss_t: 1.3421, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 4, step: 330, training: 0.5625, loss_tr: 1.23291, loss_t: 1.064, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 4, step: 340, training: 0.5625, loss_tr: 0.97202, loss_t: 1.177, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 4, step: 350, training: 0.6875, loss_tr: 1.01873, loss_t: 1.18037, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 4, step: 360, training: 0.6875, loss_tr: 1.08099, loss_t: 1.30092, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 4, step: 370, training: 0.8125, loss_tr: 1.11292, loss_t: 0.899244, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 4, step: 380, training: 0.8125, loss_tr: 1.03816, loss_t: 1.21393, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 4, step: 390, training: 0.75, loss_tr: 0.698844, loss_t: 1.22114, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 5, step: 400, training: 0.75, loss_tr: 0.972908, loss_t: 0.919624, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 5, step: 410, training: 1, loss_tr: 0.487497, loss_t: 0.890384, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 5, step: 420, training: 0.875, loss_tr: 0.913168, loss_t: 0.915137, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 5, step: 430, training: 0.75, loss_tr: 0.571297, loss_t: 0.927505, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 5, step: 440, training: 0.875, loss_tr: 0.455669, loss_t: 1.15723, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 5, step: 450, training: 0.8125, loss_tr: 0.519568, loss_t: 1.10264, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 5, step: 460, training: 0.625, loss_tr: 0.872913, loss_t: 1.09953, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 5, step: 470, training: 0.6875, loss_tr: 0.868414, loss_t: 1.0449, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 6, step: 480, training: 0.875, loss_tr: 0.500133, loss_t: 1.91977, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 6, step: 490, training: 0.9375, loss_tr: 0.518616, loss_t: 1.1737, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 6, step: 500, training: 0.8125, loss_tr: 0.565611, loss_t: 0.910522, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 6, step: 510, training: 0.75, loss_tr: 0.695096, loss_t: 1.6854, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 6, step: 520, training: 1, loss_tr: 0.292783, loss_t: 1.22357, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 6, step: 530, training: 0.875, loss_tr: 0.503406, loss_t: 1.76722, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 6, step: 540, training: 0.8125, loss_tr: 0.610051, loss_t: 1.46393, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 6, step: 550, training: 0.75, loss_tr: 0.851997, loss_t: 2.09639, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 7, step: 560, training: 0.9375, loss_tr: 0.434085, loss_t: 1.30568, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 7, step: 570, training: 0.9375, loss_tr: 0.461693, loss_t: 1.39161, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 7, step: 580, training: 1, loss_tr: 0.361112, loss_t: 1.09458, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 7, step: 590, training: 0.9375, loss_tr: 0.302142, loss_t: 1.83929, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 7, step: 600, training: 1, loss_tr: 0.143386, loss_t: 1.89359, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 7, step: 610, training: 1, loss_tr: 0.287899, loss_t: 1.31304, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 7, step: 620, training: 0.8125, loss_tr: 0.510343, loss_t: 3.03236, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 7, step: 630, training: 0.9375, loss_tr: 0.335098, loss_t: 1.76147, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 8, step: 640, training: 0.9375, loss_tr: 0.342782, loss_t: 1.09349, testing: 0.5, t2y: 1
seq: 2, epoch: 8, step: 650, training: 1, loss_tr: 0.27494, loss_t: 2.28352, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 8, step: 660, training: 1, loss_tr: 0.0961471, loss_t: 1.93782, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 8, step: 670, training: 1, loss_tr: 0.149545, loss_t: 1.84944, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 8, step: 680, training: 1, loss_tr: 0.124294, loss_t: 2.03554, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 8, step: 690, training: 0.9375, loss_tr: 0.205113, loss_t: 2.10174, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 8, step: 700, training: 1, loss_tr: 0.145115, loss_t: 2.75172, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 8, step: 710, training: 1, loss_tr: 0.242857, loss_t: 1.4212, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 9, step: 720, training: 1, loss_tr: 0.0234107, loss_t: 2.08359, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 9, step: 730, training: 1, loss_tr: 0.143196, loss_t: 2.08939, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 9, step: 740, training: 1, loss_tr: 0.106964, loss_t: 2.77021, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 9, step: 750, training: 1, loss_tr: 0.184794, loss_t: 2.42924, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 9, step: 760, training: 0.9375, loss_tr: 0.0897883, loss_t: 2.21658, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 9, step: 770, training: 1, loss_tr: 0.168442, loss_t: 2.66783, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 9, step: 780, training: 1, loss_tr: 0.0673253, loss_t: 3.15433, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 9, step: 790, training: 1, loss_tr: 0.0220674, loss_t: 2.06171, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 10, step: 800, training: 1, loss_tr: 0.0748942, loss_t: 2.51246, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 10, step: 810, training: 1, loss_tr: 0.12032, loss_t: 2.39481, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 10, step: 820, training: 1, loss_tr: 0.176605, loss_t: 1.31062, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 10, step: 830, training: 1, loss_tr: 0.0135894, loss_t: 2.94353, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 10, step: 840, training: 1, loss_tr: 0.162013, loss_t: 1.80145, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 10, step: 850, training: 1, loss_tr: 0.0489815, loss_t: 2.70156, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 10, step: 860, training: 1, loss_tr: 0.0882253, loss_t: 1.8091, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 10, step: 870, training: 0.9375, loss_tr: 0.139171, loss_t: 3.02775, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 11, step: 880, training: 1, loss_tr: 0.213831, loss_t: 2.99949, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 11, step: 890, training: 1, loss_tr: 0.0123655, loss_t: 3.95666, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 11, step: 900, training: 1, loss_tr: 0.0216899, loss_t: 3.35966, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 11, step: 910, training: 1, loss_tr: 0.0189104, loss_t: 4.4497, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 11, step: 920, training: 1, loss_tr: 0.0721762, loss_t: 2.42093, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 11, step: 930, training: 1, loss_tr: 0.0493899, loss_t: 5.80412, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 11, step: 940, training: 1, loss_tr: 0.0254049, loss_t: 2.82326, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 11, step: 950, training: 1, loss_tr: 0.0673861, loss_t: 4.41693, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 12, step: 960, training: 1, loss_tr: 0.015452, loss_t: 3.23381, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 12, step: 970, training: 1, loss_tr: 0.00374577, loss_t: 4.18467, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 12, step: 980, training: 1, loss_tr: 0.00785873, loss_t: 3.1729, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 12, step: 990, training: 1, loss_tr: 0.0712322, loss_t: 4.19905, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 12, step: 1000, training: 1, loss_tr: 0.0186194, loss_t: 3.11314, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 12, step: 1010, training: 1, loss_tr: 0.0192154, loss_t: 2.54725, testing: 0.666667, t2y: 0.666667
 
****************************************
current sequence is 3
****************************************
seq: 3, epoch: 0, step: 0, training: 0.1875, loss_tr: 1.78048, loss_t: 1.79376, testing: 0, t2y: 0.333333
seq: 3, epoch: 0, step: 10, training: 0, loss_tr: 1.77375, loss_t: 1.79257, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 0, step: 20, training: 0.0625, loss_tr: 1.79658, loss_t: 1.79077, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 0, step: 30, training: 0.0625, loss_tr: 1.77881, loss_t: 1.78894, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 0, step: 40, training: 0.1875, loss_tr: 1.79218, loss_t: 1.7875, testing: 0.333333, t2y: 0.333333
seq: 3, epoch: 0, step: 50, training: 0.4375, loss_tr: 1.78348, loss_t: 1.78564, testing: 0.166667, t2y: 0.666667
seq: 3, epoch: 0, step: 60, training: 0, loss_tr: 1.78882, loss_t: 1.78423, testing: 0.333333, t2y: 0.5
seq: 3, epoch: 0, step: 70, training: 0.25, loss_tr: 1.79654, loss_t: 1.78318, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 1, step: 80, training: 0.125, loss_tr: 1.77532, loss_t: 1.78183, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 1, step: 90, training: 0.375, loss_tr: 1.78173, loss_t: 1.78053, testing: 0.333333, t2y: 0.333333
seq: 3, epoch: 1, step: 100, training: 0.3125, loss_tr: 1.75496, loss_t: 1.77825, testing: 0.166667, t2y: 0.5
seq: 3, epoch: 1, step: 110, training: 0.75, loss_tr: 1.76062, loss_t: 1.77531, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 1, step: 120, training: 0.375, loss_tr: 1.79472, loss_t: 1.77289, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 1, step: 130, training: 0.375, loss_tr: 1.75323, loss_t: 1.76914, testing: 0.166667, t2y: 0.5
seq: 3, epoch: 1, step: 140, training: 0.5625, loss_tr: 1.76569, loss_t: 1.76611, testing: 0.5, t2y: 0.833333
seq: 3, epoch: 1, step: 150, training: 0.375, loss_tr: 1.72185, loss_t: 1.762, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 2, step: 160, training: 0.25, loss_tr: 1.76017, loss_t: 1.75688, testing: 0.166667, t2y: 0.5
seq: 3, epoch: 2, step: 170, training: 0.625, loss_tr: 1.71776, loss_t: 1.75223, testing: 0.333333, t2y: 0.666667
seq: 3, epoch: 2, step: 180, training: 0.25, loss_tr: 1.70261, loss_t: 1.74958, testing: 0.333333, t2y: 0.333333
seq: 3, epoch: 2, step: 190, training: 0.5625, loss_tr: 1.69375, loss_t: 1.74311, testing: 0.5, t2y: 0.5
seq: 3, epoch: 2, step: 200, training: 0.3125, loss_tr: 1.71984, loss_t: 1.73179, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 2, step: 210, training: 0.375, loss_tr: 1.69685, loss_t: 1.71503, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 2, step: 220, training: 0.1875, loss_tr: 1.66229, loss_t: 1.69893, testing: 0.333333, t2y: 0.666667
seq: 3, epoch: 2, step: 230, training: 0.3125, loss_tr: 1.68812, loss_t: 1.67308, testing: 0.5, t2y: 0.666667
seq: 3, epoch: 3, step: 240, training: 0.4375, loss_tr: 1.58839, loss_t: 1.63587, testing: 0.666667, t2y: 0.666667
seq: 3, epoch: 3, step: 250, training: 0.625, loss_tr: 1.43905, loss_t: 1.60144, testing: 0.333333, t2y: 0.833333
seq: 3, epoch: 3, step: 260, training: 0.375, loss_tr: 1.51891, loss_t: 1.55573, testing: 0.5, t2y: 0.666667
seq: 3, epoch: 3, step: 270, training: 0.4375, loss_tr: 1.28626, loss_t: 1.49643, testing: 0.5, t2y: 0.833333
seq: 3, epoch: 3, step: 280, training: 0.5, loss_tr: 1.26731, loss_t: 1.46763, testing: 0.333333, t2y: 0.833333
seq: 3, epoch: 3, step: 290, training: 0.625, loss_tr: 1.18633, loss_t: 1.29133, testing: 0.666667, t2y: 1
seq: 3, epoch: 3, step: 300, training: 0.625, loss_tr: 1.02817, loss_t: 1.27665, testing: 0.666667, t2y: 0.666667
seq: 3, epoch: 3, step: 310, training: 0.625, loss_tr: 1.03813, loss_t: 1.25737, testing: 0.333333, t2y: 0.833333
seq: 3, epoch: 4, step: 320, training: 0.6875, loss_tr: 1.02228, loss_t: 1.23053, testing: 0.5, t2y: 0.833333
seq: 3, epoch: 4, step: 330, training: 0.6875, loss_tr: 1.24351, loss_t: 1.13964, testing: 0.5, t2y: 0.666667
seq: 3, epoch: 4, step: 340, training: 0.75, loss_tr: 0.816197, loss_t: 1.12869, testing: 0.5, t2y: 0.833333
seq: 3, epoch: 4, step: 350, training: 0.5625, loss_tr: 1.321, loss_t: 0.957318, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 4, step: 360, training: 0.8125, loss_tr: 0.938123, loss_t: 1.00052, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 4, step: 370, training: 0.6875, loss_tr: 0.890796, loss_t: 0.960972, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 4, step: 380, training: 0.9375, loss_tr: 1.01833, loss_t: 0.916008, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 4, step: 390, training: 0.8125, loss_tr: 1.01018, loss_t: 0.804453, testing: 0.666667, t2y: 1
seq: 3, epoch: 5, step: 400, training: 0.4375, loss_tr: 1.03853, loss_t: 0.857106, testing: 0.666667, t2y: 1
seq: 3, epoch: 5, step: 410, training: 0.8125, loss_tr: 0.769403, loss_t: 0.798635, testing: 0.833333, t2y: 1
seq: 3, epoch: 5, step: 420, training: 0.6875, loss_tr: 0.962452, loss_t: 0.748255, testing: 0.666667, t2y: 1
