Fri Apr  7 08:50:48 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
step 0, training: 0.133333, testing: 0.166667, anv: 0.0166667, best 0.0166667 
step 860, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 880, training: 1, testing: 0.833333, anv: 0.95, best 0.966667 
step 900, training: 1, testing: 0.833333, anv: 0.933333, best 0.966667 
step 920, training: 1, testing: 0.833333, anv: 0.933333, best 0.966667 
step 940, training: 1, testing: 0.666667, anv: 0.9, best 0.966667 
step 960, training: 1, testing: 1, anv: 0.916667, best 0.966667 
step 980, training: 1, testing: 0.833333, anv: 0.9, best 0.966667 
step 1000, training: 1, testing: 0.833333, anv: 0.883333, best 0.966667 
step 1020, training: 1, testing: 0.666667, anv: 0.85, best 0.966667 
step 1040, training: 1, testing: 0.833333, anv: 0.833333, best 0.966667 
step 1060, training: 1, testing: 0.833333, anv: 0.816667, best 0.966667 
step 1080, training: 1, testing: 0.833333, anv: 0.816667, best 0.966667 
step 1100, training: 1, testing: 0.666667, anv: 0.8, best 0.966667 
step 1120, training: 1, testing: 0.666667, anv: 0.783333, best 0.966667 
step 1140, training: 1, testing: 0.833333, anv: 0.8, best 0.966667 
step 1160, training: 1, testing: 0.833333, anv: 0.783333, best 0.966667 
step 1180, training: 1, testing: 0.833333, anv: 0.783333, best 0.966667 
step 1200, training: 1, testing: 0.666667, anv: 0.766667, best 0.966667 
step 1220, training: 1, testing: 0.666667, anv: 0.766667, best 0.966667 
step 1240, training: 1, testing: 1, anv: 0.783333, best 0.966667 
step 1260, training: 1, testing: 0.833333, anv: 0.783333, best 0.966667 
step 1280, training: 1, testing: 1, anv: 0.8, best 0.966667 
step 1300, training: 1, testing: 0.833333, anv: 0.816667, best 0.966667 
step 1320, training: 1, testing: 0.833333, anv: 0.833333, best 0.966667 
step 1340, training: 0.933333, testing: 0.666667, anv: 0.816667, best 0.966667 
step 1360, training: 1, testing: 0.833333, anv: 0.816667, best 0.966667 
step 1380, training: 1, testing: 0.833333, anv: 0.816667, best 0.966667 
step 1400, training: 0.933333, testing: 1, anv: 0.85, best 0.966667 
step 1420, training: 1, testing: 0.666667, anv: 0.85, best 0.966667 
step 1440, training: 1, testing: 1, anv: 0.85, best 0.966667 
step 1460, training: 1, testing: 0.833333, anv: 0.85, best 0.966667 
step 1480, training: 1, testing: 1, anv: 0.85, best 0.966667 
step 1500, training: 0.866667, testing: 0.833333, anv: 0.85, best 0.966667 
step 1520, training: 1, testing: 1, anv: 0.866667, best 0.966667 
step 1540, training: 1, testing: 1, anv: 0.9, best 0.966667 
step 1560, training: 1, testing: 1, anv: 0.916667, best 0.966667 
step 1580, training: 1, testing: 1, anv: 0.933333, best 0.966667 
step 1600, training: 1, testing: 0.833333, anv: 0.916667, best 0.966667 
step 1620, training: 1, testing: 1, anv: 0.95, best 0.966667 
step 1640, training: 1, testing: 1, anv: 0.95, best 0.966667 
step 1660, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 1680, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 1700, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1720, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1740, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1760, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1780, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1800, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 2
****************************************
step 0, training: 0.0666667, testing: 0.166667, anv: 0.0166667, best 0.0166667 
step 20, training: 0.533333, testing: 0.666667, anv: 0.0833333, best 0.0833333 
step 40, training: 0.466667, testing: 0.5, anv: 0.133333, best 0.133333 
step 60, training: 0.666667, testing: 0.666667, anv: 0.2, best 0.2 
step 80, training: 0.466667, testing: 0.666667, anv: 0.266667, best 0.266667 
step 100, training: 0.933333, testing: 0.833333, anv: 0.35, best 0.35 
step 120, training: 0.866667, testing: 0.833333, anv: 0.433333, best 0.433333 
step 140, training: 0.8, testing: 0.666667, anv: 0.5, best 0.5 
step 160, training: 0.733333, testing: 0.666667, anv: 0.566667, best 0.566667 
step 180, training: 0.933333, testing: 0.666667, anv: 0.633333, best 0.633333 
step 200, training: 1, testing: 0.833333, anv: 0.7, best 0.7 
step 220, training: 0.8, testing: 0.833333, anv: 0.716667, best 0.716667 
step 240, training: 0.933333, testing: 1, anv: 0.766667, best 0.766667 
step 260, training: 1, testing: 1, anv: 0.8, best 0.8 
step 280, training: 0.8, testing: 0.833333, anv: 0.816667, best 0.816667 
step 300, training: 0.933333, testing: 0.833333, anv: 0.816667, best 0.816667 
step 320, training: 0.933333, testing: 0.833333, anv: 0.816667, best 0.816667 
step 340, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 360, training: 0.933333, testing: 1, anv: 0.866667, best 0.866667 
step 380, training: 0.933333, testing: 1, anv: 0.9, best 0.9 
step 400, training: 0.666667, testing: 0.833333, anv: 0.9, best 0.9 
step 420, training: 1, testing: 0.833333, anv: 0.9, best 0.9 
step 440, training: 0.933333, testing: 0.833333, anv: 0.883333, best 0.9 
step 460, training: 0.866667, testing: 0.833333, anv: 0.866667, best 0.9 
step 480, training: 0.933333, testing: 0.833333, anv: 0.866667, best 0.9 
step 500, training: 0.8, testing: 0.833333, anv: 0.866667, best 0.9 
step 520, training: 1, testing: 1, anv: 0.883333, best 0.9 
step 540, training: 1, testing: 0.833333, anv: 0.883333, best 0.9 
step 560, training: 1, testing: 0.833333, anv: 0.866667, best 0.9 
step 580, training: 1, testing: 1, anv: 0.866667, best 0.9 
step 600, training: 1, testing: 0.833333, anv: 0.866667, best 0.9 
step 620, training: 1, testing: 0.833333, anv: 0.866667, best 0.9 
step 640, training: 1, testing: 0.833333, anv: 0.866667, best 0.9 
step 660, training: 0.933333, testing: 0.833333, anv: 0.866667, best 0.9 
step 680, training: 0.933333, testing: 0.833333, anv: 0.866667, best 0.9 
step 700, training: 1, testing: 0.833333, anv: 0.866667, best 0.9 
step 720, training: 1, testing: 0.833333, anv: 0.85, best 0.9 
step 740, training: 0.933333, testing: 0.833333, anv: 0.85, best 0.9 
step 760, training: 1, testing: 0.833333, anv: 0.85, best 0.9 
step 780, training: 1, testing: 0.833333, anv: 0.833333, best 0.9 
step 800, training: 1, testing: 0.833333, anv: 0.833333, best 0.9 
step 820, training: 1, testing: 0.833333, anv: 0.833333, best 0.9 
step 840, training: 1, testing: 0.833333, anv: 0.833333, best 0.9 
step 860, training: 1, testing: 1, anv: 0.85, best 0.9 
step 880, training: 1, testing: 1, anv: 0.866667, best 0.9 
step 900, training: 1, testing: 1, anv: 0.883333, best 0.9 
step 920, training: 1, testing: 1, anv: 0.9, best 0.9 
step 940, training: 0.866667, testing: 1, anv: 0.916667, best 0.916667 
step 960, training: 1, testing: 0.833333, anv: 0.916667, best 0.916667 
step 980, training: 1, testing: 1, anv: 0.933333, best 0.933333 
step 1000, training: 1, testing: 1, anv: 0.95, best 0.95 
step 1020, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 1040, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1060, training: 0.933333, testing: 0.833333, anv: 0.966667, best 0.983333 
step 1080, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 1100, training: 1, testing: 0.833333, anv: 0.95, best 0.983333 
step 1120, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 1140, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 1160, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 1180, training: 0.933333, testing: 0.833333, anv: 0.95, best 0.983333 
step 1200, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 1220, training: 0.933333, testing: 0.833333, anv: 0.933333, best 0.983333 
step 1240, training: 1, testing: 1, anv: 0.933333, best 0.983333 
step 1260, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 1280, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 1300, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 1320, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 1340, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 1360, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 1380, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1400, training: 0.933333, testing: 1, anv: 0.983333, best 0.983333 
step 1420, training: 0.933333, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 3
****************************************
step 0, training: 0.4, testing: 0.166667, anv: 0.0166667, best 0.0166667 
step 20, training: 0.466667, testing: 0.333333, anv: 0.05, best 0.05 
step 40, training: 0.666667, testing: 0.5, anv: 0.1, best 0.1 
step 60, training: 0.8, testing: 0.666667, anv: 0.166667, best 0.166667 
step 80, training: 0.533333, testing: 0.666667, anv: 0.233333, best 0.233333 
step 100, training: 0.6, testing: 1, anv: 0.333333, best 0.333333 
step 120, training: 0.466667, testing: 0.666667, anv: 0.4, best 0.4 
step 140, training: 0.933333, testing: 0.833333, anv: 0.483333, best 0.483333 
step 160, training: 0.866667, testing: 1, anv: 0.583333, best 0.583333 
step 180, training: 0.866667, testing: 1, anv: 0.683333, best 0.683333 
step 200, training: 0.666667, testing: 0.833333, anv: 0.75, best 0.75 
step 220, training: 0.933333, testing: 1, anv: 0.816667, best 0.816667 
step 240, training: 0.933333, testing: 1, anv: 0.866667, best 0.866667 
step 260, training: 0.866667, testing: 1, anv: 0.9, best 0.9 
step 280, training: 0.733333, testing: 1, anv: 0.933333, best 0.933333 
step 300, training: 0.866667, testing: 0.833333, anv: 0.916667, best 0.933333 
step 320, training: 0.8, testing: 0.833333, anv: 0.933333, best 0.933333 
step 340, training: 1, testing: 1, anv: 0.95, best 0.95 
step 360, training: 1, testing: 1, anv: 0.95, best 0.95 
step 380, training: 1, testing: 1, anv: 0.95, best 0.95 
step 400, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 420, training: 0.933333, testing: 0.833333, anv: 0.95, best 0.966667 
step 440, training: 0.933333, testing: 1, anv: 0.95, best 0.966667 
step 460, training: 0.933333, testing: 1, anv: 0.95, best 0.966667 
step 480, training: 1, testing: 1, anv: 0.95, best 0.966667 
step 500, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 520, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 540, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 560, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 580, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 600, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 620, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 4
****************************************
step 0, training: 0.2, testing: 0, anv: 0, best 0 
step 20, training: 0.466667, testing: 0.333333, anv: 0.0333333, best 0.0333333 
step 40, training: 0.6, testing: 0.5, anv: 0.0833333, best 0.0833333 
step 60, training: 0.4, testing: 0.666667, anv: 0.15, best 0.15 
step 80, training: 0.666667, testing: 0.666667, anv: 0.216667, best 0.216667 
step 100, training: 0.866667, testing: 0.5, anv: 0.266667, best 0.266667 
step 120, training: 0.6, testing: 0.833333, anv: 0.35, best 0.35 
step 140, training: 0.933333, testing: 0.833333, anv: 0.433333, best 0.433333 
step 160, training: 0.866667, testing: 1, anv: 0.533333, best 0.533333 
step 180, training: 0.8, testing: 0.666667, anv: 0.6, best 0.6 
step 200, training: 1, testing: 0.833333, anv: 0.683333, best 0.683333 
step 220, training: 1, testing: 1, anv: 0.75, best 0.75 
step 240, training: 1, testing: 1, anv: 0.8, best 0.8 
step 260, training: 0.8, testing: 1, anv: 0.833333, best 0.833333 
step 280, training: 0.8, testing: 1, anv: 0.866667, best 0.866667 
step 300, training: 1, testing: 1, anv: 0.916667, best 0.916667 
step 320, training: 0.933333, testing: 1, anv: 0.933333, best 0.933333 
step 340, training: 1, testing: 0.833333, anv: 0.933333, best 0.933333 
step 360, training: 1, testing: 1, anv: 0.933333, best 0.933333 
step 380, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 400, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 420, training: 0.933333, testing: 0.833333, anv: 0.966667, best 0.983333 
step 440, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 460, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 480, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 500, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 520, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 540, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 560, training: 0.933333, testing: 1, anv: 0.983333, best 0.983333 
step 580, training: 0.933333, testing: 1, anv: 0.983333, best 0.983333 
step 600, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 620, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 5
****************************************
step 0, training: 0.133333, testing: 0.166667, anv: 0.0166667, best 0.0166667 
step 20, training: 0.466667, testing: 0.333333, anv: 0.05, best 0.05 
step 40, training: 0.666667, testing: 0.666667, anv: 0.116667, best 0.116667 
step 60, training: 0.6, testing: 0.666667, anv: 0.183333, best 0.183333 
step 80, training: 0.466667, testing: 0.666667, anv: 0.25, best 0.25 
step 100, training: 0.4, testing: 0.666667, anv: 0.316667, best 0.316667 
step 120, training: 0.666667, testing: 0.666667, anv: 0.383333, best 0.383333 
step 140, training: 0.6, testing: 0.333333, anv: 0.416667, best 0.416667 
step 160, training: 0.933333, testing: 0.833333, anv: 0.5, best 0.5 
step 180, training: 0.933333, testing: 0.833333, anv: 0.583333, best 0.583333 
step 200, training: 0.933333, testing: 0.833333, anv: 0.65, best 0.65 
step 220, training: 0.8, testing: 0.666667, anv: 0.683333, best 0.683333 
step 240, training: 0.933333, testing: 0.833333, anv: 0.7, best 0.7 
step 260, training: 1, testing: 0.833333, anv: 0.716667, best 0.716667 
step 280, training: 1, testing: 1, anv: 0.75, best 0.75 
step 300, training: 1, testing: 1, anv: 0.783333, best 0.783333 
step 320, training: 0.933333, testing: 1, anv: 0.816667, best 0.816667 
step 340, training: 0.866667, testing: 1, anv: 0.883333, best 0.883333 
step 360, training: 0.866667, testing: 1, anv: 0.9, best 0.9 
step 380, training: 0.866667, testing: 0.833333, anv: 0.9, best 0.9 
step 400, training: 0.933333, testing: 1, anv: 0.916667, best 0.916667 
step 420, training: 0.933333, testing: 1, anv: 0.95, best 0.95 
step 440, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 460, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 480, training: 0.933333, testing: 0.666667, anv: 0.95, best 0.983333 
step 500, training: 0.933333, testing: 0.833333, anv: 0.933333, best 0.983333 
step 520, training: 1, testing: 1, anv: 0.933333, best 0.983333 
step 540, training: 1, testing: 1, anv: 0.933333, best 0.983333 
step 560, training: 1, testing: 1, anv: 0.933333, best 0.983333 
step 580, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 600, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 620, training: 0.933333, testing: 0.833333, anv: 0.933333, best 0.983333 
step 640, training: 0.933333, testing: 0.833333, anv: 0.916667, best 0.983333 
step 660, training: 1, testing: 1, anv: 0.916667, best 0.983333 
step 680, training: 1, testing: 1, anv: 0.95, best 0.983333 
step 700, training: 0.866667, testing: 1, anv: 0.966667, best 0.983333 
step 720, training: 0.933333, testing: 1, anv: 0.966667, best 0.983333 
step 740, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 760, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 780, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 800, training: 1, testing: 1, anv: 0.966667, best 0.983333 
step 820, training: 0.933333, testing: 1, anv: 0.983333, best 0.983333 
step 840, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 6
****************************************
step 0, training: 0.2, testing: 0.2, anv: 0.02, best 0.02 
step 20, training: 0.266667, testing: 0.8, anv: 0.1, best 0.1 
step 40, training: 0.4, testing: 0.6, anv: 0.16, best 0.16 
step 60, training: 0.6, testing: 0.4, anv: 0.2, best 0.2 
step 80, training: 0.6, testing: 0.6, anv: 0.26, best 0.26 
step 100, training: 0.466667, testing: 0.6, anv: 0.32, best 0.32 
step 120, training: 0.8, testing: 0.8, anv: 0.4, best 0.4 
step 140, training: 0.533333, testing: 0.8, anv: 0.48, best 0.48 
step 160, training: 0.6, testing: 0.8, anv: 0.56, best 0.56 
step 180, training: 0.8, testing: 1, anv: 0.66, best 0.66 
step 200, training: 0.933333, testing: 1, anv: 0.74, best 0.74 
step 220, training: 0.866667, testing: 1, anv: 0.76, best 0.76 
step 240, training: 0.6, testing: 0.8, anv: 0.78, best 0.78 
step 260, training: 0.8, testing: 1, anv: 0.84, best 0.84 
step 280, training: 0.8, testing: 1, anv: 0.88, best 0.88 
step 300, training: 0.8, testing: 1, anv: 0.92, best 0.92 
step 320, training: 1, testing: 1, anv: 0.94, best 0.94 
step 340, training: 0.933333, testing: 1, anv: 0.96, best 0.96 
step 360, training: 0.933333, testing: 1, anv: 0.98, best 0.98 
step 380, training: 0.866667, testing: 1, anv: 0.98, best 0.98 
step 400, training: 0.933333, testing: 1, anv: 0.98, best 0.98 
step 420, training: 0.733333, testing: 1, anv: 0.98, best 0.98 
step 440, training: 0.866667, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 7
****************************************
step 0, training: 0, testing: 0.166667, anv: 0.0166667, best 0.0166667 
step 20, training: 0.133333, testing: 0.166667, anv: 0.0333333, best 0.0333333 
step 40, training: 0.533333, testing: 0.666667, anv: 0.1, best 0.1 
step 60, training: 0.733333, testing: 0.833333, anv: 0.183333, best 0.183333 
step 80, training: 0.666667, testing: 0.666667, anv: 0.25, best 0.25 
step 100, training: 0.733333, testing: 0.833333, anv: 0.333333, best 0.333333 
step 120, training: 0.666667, testing: 0.833333, anv: 0.416667, best 0.416667 
step 140, training: 0.8, testing: 0.833333, anv: 0.5, best 0.5 
step 160, training: 0.8, testing: 0.833333, anv: 0.583333, best 0.583333 
step 180, training: 0.866667, testing: 0.833333, anv: 0.666667, best 0.666667 
step 200, training: 0.866667, testing: 1, anv: 0.75, best 0.75 
step 220, training: 0.8, testing: 1, anv: 0.833333, best 0.833333 
step 240, training: 0.933333, testing: 1, anv: 0.866667, best 0.866667 
step 260, training: 0.933333, testing: 1, anv: 0.883333, best 0.883333 
step 280, training: 0.866667, testing: 1, anv: 0.916667, best 0.916667 
step 300, training: 0.866667, testing: 1, anv: 0.933333, best 0.933333 
step 320, training: 0.933333, testing: 1, anv: 0.95, best 0.95 
step 340, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 360, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 380, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 8
****************************************
step 0, training: 0.0666667, testing: 0.142857, anv: 0.0142857, best 0.0142857 
step 20, training: 0.133333, testing: 0.142857, anv: 0.0285714, best 0.0285714 
step 40, training: 0.6, testing: 0.571429, anv: 0.0857143, best 0.0857143 
step 60, training: 0.533333, testing: 0.428571, anv: 0.128571, best 0.128571 
step 80, training: 0.733333, testing: 0.571429, anv: 0.185714, best 0.185714 
step 100, training: 0.733333, testing: 0.571429, anv: 0.242857, best 0.242857 
step 120, training: 0.933333, testing: 0.714286, anv: 0.314286, best 0.314286 
step 140, training: 0.666667, testing: 0.857143, anv: 0.4, best 0.4 
step 160, training: 0.6, testing: 0.857143, anv: 0.485714, best 0.485714 
step 180, training: 0.866667, testing: 0.714286, anv: 0.557143, best 0.557143 
step 200, training: 0.866667, testing: 1, anv: 0.642857, best 0.642857 
step 220, training: 0.866667, testing: 1, anv: 0.728571, best 0.728571 
step 240, training: 1, testing: 1, anv: 0.771429, best 0.771429 
step 260, training: 1, testing: 1, anv: 0.828571, best 0.828571 
step 280, training: 0.933333, testing: 1, anv: 0.871429, best 0.871429 
step 300, training: 0.866667, testing: 1, anv: 0.914286, best 0.914286 
step 320, training: 0.866667, testing: 1, anv: 0.942857, best 0.942857 
step 340, training: 0.933333, testing: 1, anv: 0.957143, best 0.957143 
step 360, training: 0.666667, testing: 0.857143, anv: 0.957143, best 0.957143 
step 380, training: 1, testing: 1, anv: 0.985714, best 0.985714 
step 400, training: 0.866667, testing: 1, anv: 0.985714, best 0.985714 
step 420, training: 0.8, testing: 1, anv: 0.985714, best 0.985714 
step 440, training: 0.866667, testing: 0.857143, anv: 0.971429, best 0.985714 
step 460, training: 1, testing: 1, anv: 0.971429, best 0.985714 
step 480, training: 0.933333, testing: 1, anv: 0.971429, best 0.985714 
step 500, training: 0.933333, testing: 0.857143, anv: 0.957143, best 0.985714 
step 520, training: 1, testing: 1, anv: 0.957143, best 0.985714 
step 540, training: 0.933333, testing: 1, anv: 0.957143, best 0.985714 
step 560, training: 1, testing: 1, anv: 0.971429, best 0.985714 
step 580, training: 1, testing: 1, anv: 0.971429, best 0.985714 
step 600, training: 1, testing: 1, anv: 0.971429, best 0.985714 
step 620, training: 1, testing: 1, anv: 0.971429, best 0.985714 
step 640, training: 1, testing: 1, anv: 0.985714, best 0.985714 
step 660, training: 0.933333, testing: 1, anv: 0.985714, best 0.985714 
step 680, training: 1, testing: 1, anv: 0.985714, best 0.985714 
step 700, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 9
****************************************
