Fri Jun  9 22:16:56 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 6363.95, loss_t: 6279.9, testing: 0.166667, t2y: 0.333333
seq1, epoch5, step: 430, training: 1, loss_tr: 86.7307, loss_t: 69.1557, testing: 0.666667, t2y: 1
seq1, epoch5, step: 440, training: 0.875, loss_tr: 92.8568, loss_t: 77.6598, testing: 0.666667, t2y: 1
seq1, epoch5, step: 450, training: 1, loss_tr: 117.405, loss_t: 73.2557, testing: 0.666667, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 87.1665, loss_t: 63.7599, testing: 0.833333, t2y: 1
seq1, epoch5, step: 470, training: 1, loss_tr: 61.7868, loss_t: 47.7086, testing: 0.833333, t2y: 1
seq1, epoch6, step: 480, training: 1, loss_tr: 25.5873, loss_t: 45.0192, testing: 0.666667, t2y: 1
seq1, epoch6, step: 490, training: 1, loss_tr: 25.4537, loss_t: 50.5926, testing: 0.666667, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 36.2571, loss_t: 57.8075, testing: 0.666667, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 59.3373, loss_t: 58.7066, testing: 0.666667, t2y: 1
 
****************************************
current sequence is 2
****************************************
