Thu Jun  8 17:19:10 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.125, loss_tr: 1.80122, loss_t: 1.79111, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 1, step: 100, training: 0.1875, loss_tr: 1.82197, loss_t: 1.76979, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 1, step: 110, training: 0.3125, loss_tr: 1.76711, loss_t: 1.76704, testing: 0.333333, t2y: 0.333333
seq: 2, epoch: 1, step: 120, training: 0.25, loss_tr: 1.77822, loss_t: 1.76356, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 1, step: 130, training: 0.375, loss_tr: 1.79657, loss_t: 1.76197, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 1, step: 140, training: 0.125, loss_tr: 1.79034, loss_t: 1.75999, testing: 0.333333, t2y: 0.5
seq: 2, epoch: 1, step: 150, training: 0.4375, loss_tr: 1.79061, loss_t: 1.75622, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 2, step: 160, training: 0.375, loss_tr: 1.78346, loss_t: 1.75297, testing: 0.5, t2y: 0.5
seq: 2, epoch: 2, step: 170, training: 0.3125, loss_tr: 1.75799, loss_t: 1.75035, testing: 0.333333, t2y: 0.333333
seq: 2, epoch: 2, step: 180, training: 0.4375, loss_tr: 1.76628, loss_t: 1.74749, testing: 0.333333, t2y: 0.333333
seq: 2, epoch: 2, step: 190, training: 0.25, loss_tr: 1.74853, loss_t: 1.745, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 2, step: 200, training: 0.125, loss_tr: 1.79623, loss_t: 1.74085, testing: 0.166667, t2y: 0.5
seq: 2, epoch: 2, step: 210, training: 0.375, loss_tr: 1.73265, loss_t: 1.73657, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 2, step: 220, training: 0.875, loss_tr: 1.69544, loss_t: 1.73027, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 2, step: 230, training: 0.5, loss_tr: 1.7394, loss_t: 1.72235, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 3, step: 240, training: 0.4375, loss_tr: 1.72253, loss_t: 1.71445, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 3, step: 250, training: 0.5, loss_tr: 1.73856, loss_t: 1.7056, testing: 0.333333, t2y: 0.666667
seq: 2, epoch: 3, step: 260, training: 0.625, loss_tr: 1.70989, loss_t: 1.69508, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 3, step: 270, training: 0.375, loss_tr: 1.74019, loss_t: 1.67955, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 3, step: 280, training: 0.8125, loss_tr: 1.67715, loss_t: 1.66094, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 3, step: 290, training: 0.625, loss_tr: 1.61004, loss_t: 1.6414, testing: 0.666667, t2y: 0.833333
