Tue Jun 13 13:53:46 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.625, testing: 0.722222, loss_tr: 0.665882, loss_t: 0.60309  
seq: 1, epoch: 2, step: 430, training: 0.875, testing: 0.888889, loss_tr: 0.338886, loss_t: 0.231882  
seq: 1, epoch: 2, step: 440, training: 0.75, testing: 0.944444, loss_tr: 0.389037, loss_t: 0.249566  
seq: 1, epoch: 2, step: 450, training: 0.75, testing: 0.888889, loss_tr: 0.420851, loss_t: 0.233905  
seq: 1, epoch: 2, step: 460, training: 0.9375, testing: 0.944444, loss_tr: 0.232153, loss_t: 0.231104  
seq: 1, epoch: 2, step: 470, training: 0.8125, testing: 0.888889, loss_tr: 0.400775, loss_t: 0.24623  
seq: 1, epoch: 2, step: 480, training: 0.9375, testing: 0.888889, loss_tr: 0.259941, loss_t: 0.222491  
seq: 1, epoch: 2, step: 490, training: 0.6875, testing: 0.944444, loss_tr: 0.548688, loss_t: 0.232718  
seq: 1, epoch: 2, step: 500, training: 0.875, testing: 0.944444, loss_tr: 0.310915, loss_t: 0.219976  
seq: 1, epoch: 2, step: 510, training: 0.75, testing: 0.944444, loss_tr: 0.343828, loss_t: 0.210793  
seq: 1, epoch: 2, step: 520, training: 0.75, testing: 0.944444, loss_tr: 0.33604, loss_t: 0.213603  
seq: 1, epoch: 2, step: 530, training: 0.75, testing: 0.888889, loss_tr: 0.480484, loss_t: 0.194243  
seq: 1, epoch: 2, step: 540, training: 0.625, testing: 0.888889, loss_tr: 0.474915, loss_t: 0.243025  
seq: 1, epoch: 2, step: 550, training: 0.5625, testing: 0.944444, loss_tr: 0.661871, loss_t: 0.197161  
seq: 1, epoch: 2, step: 560, training: 0.8125, testing: 0.888889, loss_tr: 0.539148, loss_t: 0.262254  
seq: 1, epoch: 2, step: 570, training: 0.9375, testing: 0.944444, loss_tr: 0.34641, loss_t: 0.204899  
seq: 1, epoch: 2, step: 580, training: 0.8125, testing: 0.944444, loss_tr: 0.392672, loss_t: 0.205031  
seq: 1, epoch: 3, step: 590, training: 1, testing: 0.944444, loss_tr: 0.0959373, loss_t: 0.185398  
seq: 1, epoch: 3, step: 600, training: 0.875, testing: 0.944444, loss_tr: 0.264874, loss_t: 0.18121  
seq: 1, epoch: 3, step: 610, training: 0.875, testing: 0.944444, loss_tr: 0.257862, loss_t: 0.166364  
seq: 1, epoch: 3, step: 620, training: 0.8125, testing: 0.944444, loss_tr: 0.372595, loss_t: 0.185306  
seq: 1, epoch: 3, step: 630, training: 0.9375, testing: 0.944444, loss_tr: 0.208125, loss_t: 0.191322  
seq: 1, epoch: 3, step: 640, training: 0.9375, testing: 0.944444, loss_tr: 0.213175, loss_t: 0.190133  
seq: 1, epoch: 3, step: 650, training: 1, testing: 0.944444, loss_tr: 0.248693, loss_t: 0.193009  
seq: 1, epoch: 3, step: 660, training: 0.875, testing: 0.944444, loss_tr: 0.393674, loss_t: 0.17991  
seq: 1, epoch: 3, step: 670, training: 0.875, testing: 0.944444, loss_tr: 0.346273, loss_t: 0.19414  
seq: 1, epoch: 3, step: 680, training: 0.875, testing: 0.888889, loss_tr: 0.249311, loss_t: 0.170524  
seq: 1, epoch: 3, step: 690, training: 0.875, testing: 0.944444, loss_tr: 0.154747, loss_t: 0.213349  
seq: 1, epoch: 3, step: 700, training: 1, testing: 0.944444, loss_tr: 0.131844, loss_t: 0.184814  
seq: 1, epoch: 3, step: 710, training: 0.875, testing: 0.944444, loss_tr: 0.254152, loss_t: 0.178841  
seq: 1, epoch: 3, step: 720, training: 0.9375, testing: 0.944444, loss_tr: 0.178515, loss_t: 0.179969  
seq: 1, epoch: 3, step: 730, training: 0.875, testing: 0.944444, loss_tr: 0.213891, loss_t: 0.175007  
seq: 1, epoch: 3, step: 740, training: 0.875, testing: 0.944444, loss_tr: 0.269853, loss_t: 0.194126  
seq: 1, epoch: 3, step: 750, training: 1, testing: 0.944444, loss_tr: 0.121608, loss_t: 0.210146  
seq: 1, epoch: 3, step: 760, training: 0.875, testing: 0.944444, loss_tr: 0.220501, loss_t: 0.17336  
seq: 1, epoch: 3, step: 770, training: 0.6875, testing: 0.888889, loss_tr: 0.523973, loss_t: 0.203138  
seq: 1, epoch: 4, step: 780, training: 0.9375, testing: 1, loss_tr: 0.185148, loss_t: 0.13731  
seq: 1, epoch: 4, step: 790, training: 1, testing: 0.944444, loss_tr: 0.0761047, loss_t: 0.168277  
seq: 1, epoch: 4, step: 800, training: 1, testing: 1, loss_tr: 0.155325, loss_t: 0.14087  
seq: 1, epoch: 4, step: 810, training: 0.8125, testing: 0.944444, loss_tr: 0.390741, loss_t: 0.14273  
seq: 1, epoch: 4, step: 820, training: 1, testing: 0.888889, loss_tr: 0.0622217, loss_t: 0.184455  
seq: 1, epoch: 4, step: 830, training: 0.75, testing: 0.944444, loss_tr: 0.456185, loss_t: 0.137544  
seq: 1, epoch: 4, step: 840, training: 0.6875, testing: 0.944444, loss_tr: 0.520439, loss_t: 0.156926  
seq: 1, epoch: 4, step: 850, training: 0.9375, testing: 0.944444, loss_tr: 0.146142, loss_t: 0.178054  
seq: 1, epoch: 4, step: 860, training: 0.9375, testing: 0.944444, loss_tr: 0.118699, loss_t: 0.140033  
seq: 1, epoch: 4, step: 870, training: 0.875, testing: 1, loss_tr: 0.343407, loss_t: 0.147735  
seq: 1, epoch: 4, step: 880, training: 0.875, testing: 0.944444, loss_tr: 0.265288, loss_t: 0.224204  
seq: 1, epoch: 4, step: 890, training: 1, testing: 1, loss_tr: 0.0783643, loss_t: 0.132757  
seq: 1, epoch: 4, step: 900, training: 0.875, testing: 0.944444, loss_tr: 0.284413, loss_t: 0.14147  
seq: 1, epoch: 4, step: 910, training: 0.875, testing: 0.944444, loss_tr: 0.210672, loss_t: 0.137914  
seq: 1, epoch: 4, step: 920, training: 0.875, testing: 0.944444, loss_tr: 0.23984, loss_t: 0.151129  
seq: 1, epoch: 4, step: 930, training: 0.9375, testing: 0.944444, loss_tr: 0.130988, loss_t: 0.140688  
seq: 1, epoch: 4, step: 940, training: 1, testing: 0.944444, loss_tr: 0.0485168, loss_t: 0.143779  
seq: 1, epoch: 4, step: 950, training: 0.875, testing: 0.944444, loss_tr: 0.283238, loss_t: 0.130004  
seq: 1, epoch: 4, step: 960, training: 1, testing: 0.944444, loss_tr: 0.0557195, loss_t: 0.141134  
seq: 1, epoch: 5, step: 970, training: 1, testing: 0.944444, loss_tr: 0.0775569, loss_t: 0.129733  
seq: 1, epoch: 5, step: 980, training: 1, testing: 0.944444, loss_tr: 0.0798059, loss_t: 0.132921  
seq: 1, epoch: 5, step: 990, training: 0.9375, testing: 0.944444, loss_tr: 0.19676, loss_t: 0.132377  
seq: 1, epoch: 5, step: 1000, training: 0.9375, testing: 0.944444, loss_tr: 0.146405, loss_t: 0.181235  
 
