Wed Jun 14 23:51:58 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.75, testing: 0.722222, loss_tr: 1.38869, loss_t: 1.50025  
seq: 1, epoch: 1, step: 240, training: 0.875, testing: 0.888889, loss_tr: 0.217948, loss_t: 0.314554  
seq: 1, epoch: 1, step: 250, training: 0.9375, testing: 0.833333, loss_tr: 0.192223, loss_t: 0.322443  
seq: 1, epoch: 1, step: 260, training: 0.875, testing: 0.833333, loss_tr: 0.321931, loss_t: 0.295294  
seq: 1, epoch: 1, step: 270, training: 0.8125, testing: 0.833333, loss_tr: 0.46487, loss_t: 0.353964  
seq: 1, epoch: 1, step: 280, training: 0.6875, testing: 0.833333, loss_tr: 0.343817, loss_t: 0.281608  
seq: 1, epoch: 1, step: 290, training: 0.9375, testing: 0.833333, loss_tr: 0.349968, loss_t: 0.276101  
seq: 1, epoch: 1, step: 300, training: 0.75, testing: 0.833333, loss_tr: 0.239677, loss_t: 0.282707  
seq: 1, epoch: 1, step: 310, training: 0.875, testing: 0.888889, loss_tr: 0.331764, loss_t: 0.275568  
seq: 1, epoch: 1, step: 320, training: 0.6875, testing: 0.888889, loss_tr: 0.720702, loss_t: 0.274617  
seq: 1, epoch: 1, step: 330, training: 0.75, testing: 0.833333, loss_tr: 0.430519, loss_t: 0.281607  
seq: 1, epoch: 1, step: 340, training: 0.8125, testing: 0.888889, loss_tr: 0.15196, loss_t: 0.257658  
seq: 1, epoch: 1, step: 350, training: 0.8125, testing: 0.833333, loss_tr: 0.450581, loss_t: 0.278515  
seq: 1, epoch: 1, step: 360, training: 0.75, testing: 0.944444, loss_tr: 0.767746, loss_t: 0.229715  
seq: 1, epoch: 1, step: 370, training: 0.6875, testing: 0.777778, loss_tr: 0.132725, loss_t: 0.253854  
seq: 1, epoch: 1, step: 380, training: 0.875, testing: 0.944444, loss_tr: 0.133657, loss_t: 0.189789  
seq: 1, epoch: 2, step: 390, training: 0.9375, testing: 0.888889, loss_tr: 0.330929, loss_t: 0.246007  
seq: 1, epoch: 2, step: 400, training: 0.875, testing: 0.777778, loss_tr: 0.190491, loss_t: 0.311821  
seq: 1, epoch: 2, step: 410, training: 0.75, testing: 0.944444, loss_tr: 0.10747, loss_t: 0.178689  
seq: 1, epoch: 2, step: 420, training: 0.75, testing: 0.833333, loss_tr: 0.211795, loss_t: 0.215297  
seq: 1, epoch: 2, step: 430, training: 0.9375, testing: 0.833333, loss_tr: 0.201054, loss_t: 0.201032  
seq: 1, epoch: 2, step: 440, training: 0.9375, testing: 0.777778, loss_tr: 0.229384, loss_t: 0.217235  
seq: 1, epoch: 2, step: 450, training: 0.75, testing: 0.888889, loss_tr: 0.380903, loss_t: 0.231128  
seq: 1, epoch: 2, step: 460, training: 0.6875, testing: 0.888889, loss_tr: 0.268199, loss_t: 0.206247  
seq: 1, epoch: 2, step: 470, training: 0.875, testing: 0.888889, loss_tr: 0.105271, loss_t: 0.193592  
seq: 1, epoch: 2, step: 480, training: 0.8125, testing: 0.833333, loss_tr: 0.0658189, loss_t: 0.226698  
seq: 1, epoch: 2, step: 490, training: 0.9375, testing: 0.888889, loss_tr: 0.157565, loss_t: 0.239914  
seq: 1, epoch: 2, step: 500, training: 0.875, testing: 0.888889, loss_tr: 0.201996, loss_t: 0.254784  
seq: 1, epoch: 2, step: 510, training: 0.8125, testing: 0.944444, loss_tr: 0.307627, loss_t: 0.180629  
seq: 1, epoch: 2, step: 520, training: 0.5625, testing: 0.833333, loss_tr: 0.873648, loss_t: 0.244703  
seq: 1, epoch: 2, step: 530, training: 0.8125, testing: 0.888889, loss_tr: 0.332312, loss_t: 0.225708  
seq: 1, epoch: 2, step: 540, training: 0.75, testing: 0.888889, loss_tr: 0.097215, loss_t: 0.216692  
seq: 1, epoch: 2, step: 550, training: 0.9375, testing: 0.833333, loss_tr: 0.0456925, loss_t: 0.207474  
seq: 1, epoch: 2, step: 560, training: 0.75, testing: 0.944444, loss_tr: 0.0865889, loss_t: 0.175782  
seq: 1, epoch: 2, step: 570, training: 0.75, testing: 0.888889, loss_tr: 0.229014, loss_t: 0.205463  
seq: 1, epoch: 2, step: 580, training: 0.6875, testing: 0.833333, loss_tr: 0.0847638, loss_t: 0.272866  
seq: 1, epoch: 3, step: 590, training: 0.8125, testing: 0.944444, loss_tr: 0.0771983, loss_t: 0.158025  
seq: 1, epoch: 3, step: 600, training: 1, testing: 0.833333, loss_tr: 0.0593065, loss_t: 0.292553  
seq: 1, epoch: 3, step: 610, training: 0.9375, testing: 0.888889, loss_tr: 0.14853, loss_t: 0.187955  
seq: 1, epoch: 3, step: 620, training: 0.9375, testing: 0.944444, loss_tr: 0.144196, loss_t: 0.176371  
seq: 1, epoch: 3, step: 630, training: 0.8125, testing: 0.944444, loss_tr: 0.138446, loss_t: 0.182085  
seq: 1, epoch: 3, step: 640, training: 0.75, testing: 0.888889, loss_tr: 0.0733919, loss_t: 0.180376  
seq: 1, epoch: 3, step: 650, training: 0.8125, testing: 0.888889, loss_tr: 0.0575394, loss_t: 0.170253  
seq: 1, epoch: 3, step: 660, training: 0.9375, testing: 0.944444, loss_tr: 0.0252012, loss_t: 0.186609  
seq: 1, epoch: 3, step: 670, training: 0.875, testing: 0.833333, loss_tr: 0.127987, loss_t: 0.234316  
seq: 1, epoch: 3, step: 680, training: 0.875, testing: 0.944444, loss_tr: 0.012069, loss_t: 0.173512  
seq: 1, epoch: 3, step: 690, training: 0.9375, testing: 0.944444, loss_tr: 0.110812, loss_t: 0.223291  
seq: 1, epoch: 3, step: 700, training: 0.6875, testing: 0.944444, loss_tr: 0.19456, loss_t: 0.167833  
seq: 1, epoch: 3, step: 710, training: 0.875, testing: 0.888889, loss_tr: 0.0530649, loss_t: 0.20351  
seq: 1, epoch: 3, step: 720, training: 0.875, testing: 0.944444, loss_tr: 0.21557, loss_t: 0.146817  
seq: 1, epoch: 3, step: 730, training: 0.8125, testing: 0.944444, loss_tr: 0.365095, loss_t: 0.147355  
seq: 1, epoch: 3, step: 740, training: 1, testing: 0.944444, loss_tr: 0.0776129, loss_t: 0.153957  
seq: 1, epoch: 3, step: 750, training: 0.875, testing: 0.888889, loss_tr: 0.107597, loss_t: 0.179051  
seq: 1, epoch: 3, step: 760, training: 0.8125, testing: 0.888889, loss_tr: 0.0799886, loss_t: 0.193899  
seq: 1, epoch: 3, step: 770, training: 0.8125, testing: 0.888889, loss_tr: 0.226667, loss_t: 0.141619  
seq: 1, epoch: 4, step: 780, training: 0.875, testing: 0.833333, loss_tr: 0.0294028, loss_t: 0.150847  
seq: 1, epoch: 4, step: 790, training: 0.75, testing: 0.888889, loss_tr: 0.0613166, loss_t: 0.109481  
seq: 1, epoch: 4, step: 800, training: 1, testing: 0.944444, loss_tr: 0.00344228, loss_t: 0.124066  
seq: 1, epoch: 4, step: 810, training: 0.8125, testing: 0.944444, loss_tr: 0.262179, loss_t: 0.120564  
seq: 1, epoch: 4, step: 820, training: 0.9375, testing: 0.944444, loss_tr: 0.0506059, loss_t: 0.130027  
seq: 1, epoch: 4, step: 830, training: 0.9375, testing: 0.944444, loss_tr: 0.0294612, loss_t: 0.143295  
seq: 1, epoch: 4, step: 840, training: 0.875, testing: 0.888889, loss_tr: 0.212152, loss_t: 0.178445  
seq: 1, epoch: 4, step: 850, training: 0.75, testing: 0.888889, loss_tr: 0.0417095, loss_t: 0.152962  
seq: 1, epoch: 4, step: 860, training: 0.75, testing: 0.944444, loss_tr: 0.150763, loss_t: 0.136159  
seq: 1, epoch: 4, step: 870, training: 0.9375, testing: 0.888889, loss_tr: 0.0066278, loss_t: 0.168451  
seq: 1, epoch: 4, step: 880, training: 0.875, testing: 0.888889, loss_tr: 0.0671251, loss_t: 0.162408  
seq: 1, epoch: 4, step: 890, training: 1, testing: 0.888889, loss_tr: 0.00470385, loss_t: 0.17524  
seq: 1, epoch: 4, step: 900, training: 0.9375, testing: 0.888889, loss_tr: 0.0139278, loss_t: 0.200793  
seq: 1, epoch: 4, step: 910, training: 1, testing: 0.888889, loss_tr: 0.0316059, loss_t: 0.167913  
seq: 1, epoch: 4, step: 920, training: 0.6875, testing: 0.944444, loss_tr: 0.00872675, loss_t: 0.149729  
seq: 1, epoch: 4, step: 930, training: 0.625, testing: 0.944444, loss_tr: 0.134091, loss_t: 0.131859  
seq: 1, epoch: 4, step: 940, training: 1, testing: 0.944444, loss_tr: 0.055487, loss_t: 0.13067  
seq: 1, epoch: 4, step: 950, training: 0.9375, testing: 0.944444, loss_tr: 0.0244251, loss_t: 0.140845  
seq: 1, epoch: 4, step: 960, training: 0.9375, testing: 0.944444, loss_tr: 0.00973398, loss_t: 0.151936  
seq: 1, epoch: 5, step: 970, training: 0.9375, testing: 0.944444, loss_tr: 0.0197667, loss_t: 0.155322  
seq: 1, epoch: 5, step: 980, training: 0.9375, testing: 0.944444, loss_tr: 0.0222742, loss_t: 0.131515  
seq: 1, epoch: 5, step: 990, training: 0.9375, testing: 0.944444, loss_tr: 0.0287497, loss_t: 0.15449  
seq: 1, epoch: 5, step: 1000, training: 0.8125, testing: 0.944444, loss_tr: 0.0393904, loss_t: 0.13716  
 
