Tue Jun 13 11:58:39 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.4375, testing: 0.277778, loss_tr: 0.714676, loss_t: 0.748752  
seq: 1, epoch: 1, step: 380, training: 0.875, testing: 0.944444, loss_tr: 0.349256, loss_t: 0.300517  
seq: 1, epoch: 2, step: 390, training: 0.6875, testing: 0.722222, loss_tr: 0.630088, loss_t: 0.339132  
seq: 1, epoch: 2, step: 400, training: 0.6875, testing: 0.944444, loss_tr: 0.472144, loss_t: 0.338983  
seq: 1, epoch: 2, step: 410, training: 0.8125, testing: 0.944444, loss_tr: 0.3262, loss_t: 0.251487  
seq: 1, epoch: 2, step: 420, training: 0.75, testing: 0.944444, loss_tr: 0.480353, loss_t: 0.240736  
seq: 1, epoch: 2, step: 430, training: 0.875, testing: 0.944444, loss_tr: 0.360805, loss_t: 0.2214  
seq: 1, epoch: 2, step: 440, training: 0.875, testing: 0.944444, loss_tr: 0.358508, loss_t: 0.219731  
seq: 1, epoch: 2, step: 450, training: 0.9375, testing: 0.944444, loss_tr: 0.280979, loss_t: 0.205253  
seq: 1, epoch: 2, step: 460, training: 0.8125, testing: 0.833333, loss_tr: 0.566533, loss_t: 0.251484  
seq: 1, epoch: 2, step: 470, training: 0.75, testing: 0.944444, loss_tr: 0.512796, loss_t: 0.188563  
seq: 1, epoch: 2, step: 480, training: 0.875, testing: 0.944444, loss_tr: 0.303599, loss_t: 0.186579  
seq: 1, epoch: 2, step: 490, training: 0.875, testing: 1, loss_tr: 0.31883, loss_t: 0.150179  
seq: 1, epoch: 2, step: 500, training: 0.9375, testing: 0.944444, loss_tr: 0.286812, loss_t: 0.135464  
seq: 1, epoch: 2, step: 510, training: 0.9375, testing: 1, loss_tr: 0.19887, loss_t: 0.124003  
seq: 1, epoch: 2, step: 520, training: 0.875, testing: 1, loss_tr: 0.342924, loss_t: 0.114473  
seq: 1, epoch: 2, step: 530, training: 0.9375, testing: 1, loss_tr: 0.223322, loss_t: 0.1091  
seq: 1, epoch: 2, step: 540, training: 0.875, testing: 1, loss_tr: 0.178316, loss_t: 0.0864184  
seq: 1, epoch: 2, step: 550, training: 0.9375, testing: 1, loss_tr: 0.156893, loss_t: 0.0770456  
seq: 1, epoch: 2, step: 560, training: 0.875, testing: 0.944444, loss_tr: 0.262333, loss_t: 0.125447  
seq: 1, epoch: 2, step: 570, training: 0.9375, testing: 1, loss_tr: 0.156205, loss_t: 0.068014  
seq: 1, epoch: 2, step: 580, training: 1, testing: 1, loss_tr: 0.105561, loss_t: 0.0633914  
seq: 1, epoch: 3, step: 590, training: 1, testing: 1, loss_tr: 0.0824748, loss_t: 0.0560442  
seq: 1, epoch: 3, step: 600, training: 0.9375, testing: 1, loss_tr: 0.114278, loss_t: 0.0700398  
seq: 1, epoch: 3, step: 610, training: 0.9375, testing: 1, loss_tr: 0.139446, loss_t: 0.0403713  
seq: 1, epoch: 3, step: 620, training: 0.9375, testing: 1, loss_tr: 0.120419, loss_t: 0.0329409  
seq: 1, epoch: 3, step: 630, training: 1, testing: 1, loss_tr: 0.0611924, loss_t: 0.0268247  
seq: 1, epoch: 3, step: 640, training: 1, testing: 1, loss_tr: 0.0629581, loss_t: 0.0245696  
seq: 1, epoch: 3, step: 650, training: 1, testing: 1, loss_tr: 0.0730205, loss_t: 0.0197403  
seq: 1, epoch: 3, step: 660, training: 1, testing: 1, loss_tr: 0.0556063, loss_t: 0.0272179  
seq: 1, epoch: 3, step: 670, training: 1, testing: 1, loss_tr: 0.0551619, loss_t: 0.0575561  
seq: 1, epoch: 3, step: 680, training: 0.9375, testing: 1, loss_tr: 0.166858, loss_t: 0.0487513  
seq: 1, epoch: 3, step: 690, training: 1, testing: 1, loss_tr: 0.071748, loss_t: 0.0171107  
seq: 1, epoch: 3, step: 700, training: 1, testing: 1, loss_tr: 0.0448413, loss_t: 0.0263518  
seq: 1, epoch: 3, step: 710, training: 0.9375, testing: 1, loss_tr: 0.0900958, loss_t: 0.0278151  
seq: 1, epoch: 3, step: 720, training: 1, testing: 1, loss_tr: 0.0490731, loss_t: 0.0149504  
seq: 1, epoch: 3, step: 730, training: 1, testing: 1, loss_tr: 0.076898, loss_t: 0.0170531  
seq: 1, epoch: 3, step: 740, training: 0.9375, testing: 1, loss_tr: 0.394533, loss_t: 0.0597115  
seq: 1, epoch: 3, step: 750, training: 0.9375, testing: 1, loss_tr: 0.149282, loss_t: 0.0440917  
seq: 1, epoch: 3, step: 760, training: 0.9375, testing: 1, loss_tr: 0.158183, loss_t: 0.0128128  
seq: 1, epoch: 3, step: 770, training: 0.9375, testing: 1, loss_tr: 0.221784, loss_t: 0.0102242  
seq: 1, epoch: 4, step: 780, training: 1, testing: 1, loss_tr: 0.0216235, loss_t: 0.0120093  
seq: 1, epoch: 4, step: 790, training: 1, testing: 1, loss_tr: 0.02419, loss_t: 0.0104242  
seq: 1, epoch: 4, step: 800, training: 1, testing: 1, loss_tr: 0.049849, loss_t: 0.00930645  
seq: 1, epoch: 4, step: 810, training: 1, testing: 1, loss_tr: 0.0223071, loss_t: 0.0119163  
seq: 1, epoch: 4, step: 820, training: 1, testing: 1, loss_tr: 0.0349619, loss_t: 0.00914749  
seq: 1, epoch: 4, step: 830, training: 1, testing: 1, loss_tr: 0.0184953, loss_t: 0.00732609  
seq: 1, epoch: 4, step: 840, training: 1, testing: 1, loss_tr: 0.0386087, loss_t: 0.0060239  
seq: 1, epoch: 4, step: 850, training: 1, testing: 1, loss_tr: 0.0223152, loss_t: 0.00759515  
seq: 1, epoch: 4, step: 860, training: 1, testing: 1, loss_tr: 0.137208, loss_t: 0.00959776  
seq: 1, epoch: 4, step: 870, training: 0.9375, testing: 1, loss_tr: 0.0785891, loss_t: 0.00963325  
seq: 1, epoch: 4, step: 880, training: 1, testing: 1, loss_tr: 0.0577671, loss_t: 0.00561159  
seq: 1, epoch: 4, step: 890, training: 1, testing: 1, loss_tr: 0.0418767, loss_t: 0.0057404  
seq: 1, epoch: 4, step: 900, training: 1, testing: 1, loss_tr: 0.0296345, loss_t: 0.00853826  
seq: 1, epoch: 4, step: 910, training: 1, testing: 1, loss_tr: 0.0170392, loss_t: 0.00711541  
seq: 1, epoch: 4, step: 920, training: 1, testing: 1, loss_tr: 0.0092287, loss_t: 0.00617018  
seq: 1, epoch: 4, step: 930, training: 1, testing: 1, loss_tr: 0.0240104, loss_t: 0.00934923  
seq: 1, epoch: 4, step: 940, training: 0.9375, testing: 1, loss_tr: 0.0997959, loss_t: 0.0184997  
seq: 1, epoch: 4, step: 950, training: 1, testing: 1, loss_tr: 0.0358395, loss_t: 0.00544089  
seq: 1, epoch: 4, step: 960, training: 1, testing: 1, loss_tr: 0.0177031, loss_t: 0.0102891  
seq: 1, epoch: 5, step: 970, training: 0.9375, testing: 1, loss_tr: 0.0943304, loss_t: 0.00547652  
seq: 1, epoch: 5, step: 980, training: 1, testing: 1, loss_tr: 0.00972852, loss_t: 0.00478015  
seq: 1, epoch: 5, step: 990, training: 1, testing: 1, loss_tr: 0.0224863, loss_t: 0.00667992  
seq: 1, epoch: 5, step: 1000, training: 1, testing: 1, loss_tr: 0.0301912, loss_t: 0.00471346  
 
