Tue Jun 13 10:49:20 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.25, testing: 0.315789, loss_tr: 0.716166, loss_t: 0.698882  
seq: 1, epoch: 1, step: 300, training: 0.8125, testing: 0.684211, loss_tr: 0.571838, loss_t: 0.52265  
seq: 1, epoch: 1, step: 310, training: 0.5625, testing: 0.684211, loss_tr: 0.725388, loss_t: 0.510234  
seq: 1, epoch: 1, step: 320, training: 0.75, testing: 0.894737, loss_tr: 0.544403, loss_t: 0.569681  
seq: 1, epoch: 1, step: 330, training: 0.6875, testing: 0.684211, loss_tr: 0.568469, loss_t: 0.528026  
seq: 1, epoch: 1, step: 340, training: 0.75, testing: 0.736842, loss_tr: 0.506906, loss_t: 0.467593  
seq: 1, epoch: 1, step: 350, training: 0.625, testing: 0.736842, loss_tr: 0.634291, loss_t: 0.451003  
seq: 1, epoch: 1, step: 360, training: 0.875, testing: 0.736842, loss_tr: 0.566336, loss_t: 0.437367  
seq: 1, epoch: 1, step: 370, training: 0.875, testing: 0.736842, loss_tr: 0.418058, loss_t: 0.424088  
seq: 1, epoch: 1, step: 380, training: 0.75, testing: 0.736842, loss_tr: 0.553105, loss_t: 0.410373  
seq: 1, epoch: 1, step: 390, training: 0.75, testing: 0.947368, loss_tr: 0.511773, loss_t: 0.414869  
seq: 1, epoch: 1, step: 400, training: 0.875, testing: 0.736842, loss_tr: 0.468024, loss_t: 0.420824  
seq: 1, epoch: 1, step: 410, training: 0.6875, testing: 0.736842, loss_tr: 0.490543, loss_t: 0.348905  
seq: 1, epoch: 2, step: 420, training: 0.875, testing: 0.736842, loss_tr: 0.507004, loss_t: 0.337204  
seq: 1, epoch: 2, step: 430, training: 0.625, testing: 0.947368, loss_tr: 0.590357, loss_t: 0.295649  
seq: 1, epoch: 2, step: 440, training: 0.5625, testing: 0.842105, loss_tr: 0.616782, loss_t: 0.295335  
seq: 1, epoch: 2, step: 450, training: 0.8125, testing: 0.842105, loss_tr: 0.44015, loss_t: 0.300943  
seq: 1, epoch: 2, step: 460, training: 0.75, testing: 0.947368, loss_tr: 0.49618, loss_t: 0.291373  
seq: 1, epoch: 2, step: 470, training: 0.9375, testing: 0.736842, loss_tr: 0.387907, loss_t: 0.336394  
seq: 1, epoch: 2, step: 480, training: 0.875, testing: 0.947368, loss_tr: 0.406289, loss_t: 0.257658  
seq: 1, epoch: 2, step: 490, training: 0.75, testing: 0.736842, loss_tr: 0.54566, loss_t: 0.307339  
seq: 1, epoch: 2, step: 500, training: 0.9375, testing: 0.842105, loss_tr: 0.291306, loss_t: 0.273861  
seq: 1, epoch: 2, step: 510, training: 0.8125, testing: 0.736842, loss_tr: 0.45159, loss_t: 0.302255  
seq: 1, epoch: 2, step: 520, training: 0.625, testing: 0.947368, loss_tr: 0.842304, loss_t: 0.232671  
seq: 1, epoch: 2, step: 530, training: 0.875, testing: 0.736842, loss_tr: 0.229181, loss_t: 0.412885  
seq: 1, epoch: 2, step: 540, training: 0.875, testing: 0.842105, loss_tr: 0.360901, loss_t: 0.246577  
seq: 1, epoch: 2, step: 550, training: 0.875, testing: 0.947368, loss_tr: 0.265735, loss_t: 0.207421  
seq: 1, epoch: 2, step: 560, training: 0.75, testing: 0.842105, loss_tr: 0.375377, loss_t: 0.239  
seq: 1, epoch: 2, step: 570, training: 0.9375, testing: 0.894737, loss_tr: 0.262045, loss_t: 0.219093  
seq: 1, epoch: 2, step: 580, training: 0.9375, testing: 0.894737, loss_tr: 0.233546, loss_t: 0.21282  
seq: 1, epoch: 2, step: 590, training: 0.9375, testing: 0.947368, loss_tr: 0.202391, loss_t: 0.195471  
seq: 1, epoch: 2, step: 600, training: 0.875, testing: 0.894737, loss_tr: 0.194936, loss_t: 0.206491  
seq: 1, epoch: 2, step: 610, training: 0.875, testing: 0.947368, loss_tr: 0.214789, loss_t: 0.190498  
seq: 1, epoch: 2, step: 620, training: 0.875, testing: 0.947368, loss_tr: 0.38826, loss_t: 0.185678  
seq: 1, epoch: 3, step: 630, training: 0.875, testing: 0.894737, loss_tr: 0.291376, loss_t: 0.19007  
seq: 1, epoch: 3, step: 640, training: 0.8125, testing: 0.947368, loss_tr: 0.363244, loss_t: 0.176321  
seq: 1, epoch: 3, step: 650, training: 0.8125, testing: 0.842105, loss_tr: 0.403969, loss_t: 0.223947  
seq: 1, epoch: 3, step: 660, training: 1, testing: 0.947368, loss_tr: 0.123353, loss_t: 0.169137  
seq: 1, epoch: 3, step: 670, training: 1, testing: 0.947368, loss_tr: 0.186618, loss_t: 0.163189  
seq: 1, epoch: 3, step: 680, training: 0.875, testing: 0.947368, loss_tr: 0.330192, loss_t: 0.162001  
seq: 1, epoch: 3, step: 690, training: 0.9375, testing: 0.947368, loss_tr: 0.242199, loss_t: 0.192021  
seq: 1, epoch: 3, step: 700, training: 0.8125, testing: 0.894737, loss_tr: 0.264943, loss_t: 0.172355  
