Tue Jun 13 23:08:14 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.0625, testing: 0.0714286, loss_tr: 1.74984, loss_t: 1.97228  
seq: 2, epoch: 3, step: 660, training: 0.9375, testing: 0.928571, loss_tr: 0.0214967, loss_t: 0.104328  
seq: 2, epoch: 3, step: 670, training: 1, testing: 0.928571, loss_tr: 0.00830775, loss_t: 0.151745  
seq: 2, epoch: 3, step: 680, training: 1, testing: 0.928571, loss_tr: 0.0129547, loss_t: 0.242449  
seq: 2, epoch: 3, step: 690, training: 1, testing: 0.928571, loss_tr: 2.08233e-05, loss_t: 0.15204  
seq: 2, epoch: 3, step: 700, training: 0.9375, testing: 0.928571, loss_tr: 0.0111263, loss_t: 0.230188  
seq: 2, epoch: 3, step: 710, training: 0.9375, testing: 0.928571, loss_tr: 0.0389239, loss_t: 0.340666  
seq: 2, epoch: 3, step: 720, training: 0.9375, testing: 0.928571, loss_tr: 0.0128571, loss_t: 0.216662  
seq: 2, epoch: 3, step: 730, training: 0.9375, testing: 0.928571, loss_tr: 0.000251038, loss_t: 0.24283  
seq: 2, epoch: 3, step: 740, training: 0.8125, testing: 0.928571, loss_tr: 0.0107004, loss_t: 0.113568  
seq: 2, epoch: 3, step: 750, training: 1, testing: 0.928571, loss_tr: 0.0112825, loss_t: 0.156533  
seq: 2, epoch: 3, step: 760, training: 0.9375, testing: 0.928571, loss_tr: 0.0043977, loss_t: 0.172526  
seq: 2, epoch: 3, step: 770, training: 0.875, testing: 0.928571, loss_tr: 0.00660947, loss_t: 0.142105  
seq: 2, epoch: 3, step: 780, training: 1, testing: 0.928571, loss_tr: 0.000595758, loss_t: 0.122646  
seq: 2, epoch: 3, step: 790, training: 1, testing: 0.928571, loss_tr: 0.00282125, loss_t: 0.109429  
seq: 2, epoch: 4, step: 800, training: 1, testing: 0.928571, loss_tr: 0.00137513, loss_t: 0.170196  
seq: 2, epoch: 4, step: 810, training: 0.9375, testing: 0.928571, loss_tr: 0.00310147, loss_t: 0.121602  
seq: 2, epoch: 4, step: 820, training: 0.9375, testing: 0.928571, loss_tr: 0.0256895, loss_t: 0.143174  
seq: 2, epoch: 4, step: 830, training: 1, testing: 0.928571, loss_tr: 0.00432246, loss_t: 0.175558  
seq: 2, epoch: 4, step: 840, training: 1, testing: 0.928571, loss_tr: 0.00289816, loss_t: 0.188855  
seq: 2, epoch: 4, step: 850, training: 0.9375, testing: 0.928571, loss_tr: 7.7155e-05, loss_t: 0.0943406  
seq: 2, epoch: 4, step: 860, training: 1, testing: 0.928571, loss_tr: 0.0044439, loss_t: 0.0816331  
seq: 2, epoch: 4, step: 870, training: 0.8125, testing: 0.928571, loss_tr: 0.0184687, loss_t: 0.0898477  
seq: 2, epoch: 4, step: 880, training: 0.9375, testing: 0.928571, loss_tr: 0.00945403, loss_t: 0.111194  
seq: 2, epoch: 4, step: 890, training: 1, testing: 0.928571, loss_tr: 0.00313683, loss_t: 0.137711  
seq: 2, epoch: 4, step: 900, training: 1, testing: 0.928571, loss_tr: 0.00138952, loss_t: 0.099638  
seq: 2, epoch: 4, step: 910, training: 0.9375, testing: 0.928571, loss_tr: 0.000811511, loss_t: 0.0585798  
seq: 2, epoch: 4, step: 920, training: 0.875, testing: 0.928571, loss_tr: 0.00367177, loss_t: 0.0495564  
seq: 2, epoch: 4, step: 930, training: 1, testing: 0.928571, loss_tr: 0.000720896, loss_t: 0.0511313  
seq: 2, epoch: 4, step: 940, training: 1, testing: 0.928571, loss_tr: 0.000510966, loss_t: 0.0544806  
seq: 2, epoch: 4, step: 950, training: 0.9375, testing: 0.928571, loss_tr: 0.0034356, loss_t: 0.0621088  
seq: 2, epoch: 4, step: 960, training: 1, testing: 0.928571, loss_tr: 0.000188349, loss_t: 0.0767925  
seq: 2, epoch: 4, step: 970, training: 1, testing: 0.928571, loss_tr: 0.000498459, loss_t: 0.108297  
seq: 2, epoch: 4, step: 980, training: 0.875, testing: 0.928571, loss_tr: 0.00201627, loss_t: 0.140787  
seq: 2, epoch: 4, step: 990, training: 1, testing: 0.928571, loss_tr: 0.000507741, loss_t: 0.155402  
seq: 2, epoch: 5, step: 1000, training: 1, testing: 0.928571, loss_tr: 0.000162486, loss_t: 0.18108  
 
