Tue Jun 13 23:57:20 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.6875, testing: 0.357143, loss_tr: 1.62327, loss_t: 1.76859  
seq: 2, epoch: 1, step: 200, training: 0.875, testing: 0.857143, loss_tr: 0.124765, loss_t: 0.320575  
seq: 2, epoch: 1, step: 210, training: 0.8125, testing: 0.857143, loss_tr: 0.28237, loss_t: 0.254286  
seq: 2, epoch: 1, step: 220, training: 1, testing: 0.857143, loss_tr: 0.173948, loss_t: 0.309913  
seq: 2, epoch: 1, step: 230, training: 0.5625, testing: 0.642857, loss_tr: 0.466339, loss_t: 0.229022  
seq: 2, epoch: 1, step: 240, training: 0.875, testing: 0.785714, loss_tr: 0.0721613, loss_t: 0.247501  
seq: 2, epoch: 1, step: 250, training: 0.75, testing: 0.928571, loss_tr: 0.224968, loss_t: 0.221653  
seq: 2, epoch: 1, step: 260, training: 0.875, testing: 0.928571, loss_tr: 0.205995, loss_t: 0.20476  
seq: 2, epoch: 1, step: 270, training: 0.875, testing: 0.642857, loss_tr: 0.02449, loss_t: 0.271728  
seq: 2, epoch: 1, step: 280, training: 0.9375, testing: 0.785714, loss_tr: 0.428335, loss_t: 0.221778  
seq: 2, epoch: 1, step: 290, training: 0.875, testing: 1, loss_tr: 0.300609, loss_t: 0.19969  
seq: 2, epoch: 1, step: 300, training: 0.9375, testing: 0.785714, loss_tr: 0.0293881, loss_t: 0.188416  
seq: 2, epoch: 1, step: 310, training: 1, testing: 1, loss_tr: 0.00661567, loss_t: 0.19186  
seq: 2, epoch: 1, step: 320, training: 0.875, testing: 0.857143, loss_tr: 0.13851, loss_t: 0.146993  
seq: 2, epoch: 1, step: 330, training: 0.75, testing: 0.928571, loss_tr: 0.101116, loss_t: 0.16693  
seq: 2, epoch: 1, step: 340, training: 0.8125, testing: 0.785714, loss_tr: 0.06772, loss_t: 0.166768  
seq: 2, epoch: 1, step: 350, training: 0.875, testing: 0.857143, loss_tr: 0.162901, loss_t: 0.178512  
seq: 2, epoch: 1, step: 360, training: 0.875, testing: 0.928571, loss_tr: 0.0259736, loss_t: 0.162999  
seq: 2, epoch: 1, step: 370, training: 0.9375, testing: 0.857143, loss_tr: 0.0677225, loss_t: 0.170973  
seq: 2, epoch: 1, step: 380, training: 0.9375, testing: 0.785714, loss_tr: 0.0304201, loss_t: 0.217186  
seq: 2, epoch: 1, step: 390, training: 0.875, testing: 0.928571, loss_tr: 0.018916, loss_t: 0.168063  
seq: 2, epoch: 2, step: 400, training: 0.8125, testing: 0.928571, loss_tr: 0.0819796, loss_t: 0.171401  
seq: 2, epoch: 2, step: 410, training: 1, testing: 0.857143, loss_tr: 0.0217946, loss_t: 0.156692  
seq: 2, epoch: 2, step: 420, training: 1, testing: 0.928571, loss_tr: 0.0102976, loss_t: 0.184616  
seq: 2, epoch: 2, step: 430, training: 0.9375, testing: 0.857143, loss_tr: 0.181079, loss_t: 0.189609  
seq: 2, epoch: 2, step: 440, training: 0.9375, testing: 0.857143, loss_tr: 0.0423688, loss_t: 0.229658  
seq: 2, epoch: 2, step: 450, training: 0.9375, testing: 0.928571, loss_tr: 0.0041899, loss_t: 0.199805  
seq: 2, epoch: 2, step: 460, training: 0.75, testing: 0.857143, loss_tr: 0.0447184, loss_t: 0.159761  
seq: 2, epoch: 2, step: 470, training: 0.875, testing: 0.928571, loss_tr: 0.0632729, loss_t: 0.173919  
seq: 2, epoch: 2, step: 480, training: 1, testing: 1, loss_tr: 0.0168235, loss_t: 0.141416  
seq: 2, epoch: 2, step: 490, training: 1, testing: 0.857143, loss_tr: 0.032415, loss_t: 0.0850458  
seq: 2, epoch: 2, step: 500, training: 0.875, testing: 0.785714, loss_tr: 0.0395994, loss_t: 0.250132  
seq: 2, epoch: 2, step: 510, training: 1, testing: 0.928571, loss_tr: 0.056472, loss_t: 0.0810734  
seq: 2, epoch: 2, step: 520, training: 1, testing: 1, loss_tr: 0.0136359, loss_t: 0.0957335  
seq: 2, epoch: 2, step: 530, training: 1, testing: 0.857143, loss_tr: 0.0219401, loss_t: 0.211153  
seq: 2, epoch: 2, step: 540, training: 0.875, testing: 0.928571, loss_tr: 0.174259, loss_t: 0.126922  
seq: 2, epoch: 2, step: 550, training: 0.6875, testing: 0.928571, loss_tr: 0.0985453, loss_t: 0.215827  
seq: 2, epoch: 2, step: 560, training: 1, testing: 1, loss_tr: 0.00378632, loss_t: 0.12763  
seq: 2, epoch: 2, step: 570, training: 0.875, testing: 0.928571, loss_tr: 0.0233999, loss_t: 0.174529  
seq: 2, epoch: 2, step: 580, training: 0.9375, testing: 0.928571, loss_tr: 0.0972709, loss_t: 0.164477  
seq: 2, epoch: 2, step: 590, training: 1, testing: 0.928571, loss_tr: 0.0521783, loss_t: 0.155633  
seq: 2, epoch: 3, step: 600, training: 0.875, testing: 0.857143, loss_tr: 0.00948787, loss_t: 0.168309  
seq: 2, epoch: 3, step: 610, training: 0.875, testing: 0.857143, loss_tr: 0.0268803, loss_t: 0.174682  
seq: 2, epoch: 3, step: 620, training: 1, testing: 0.928571, loss_tr: 0.00307619, loss_t: 0.144751  
seq: 2, epoch: 3, step: 630, training: 1, testing: 0.857143, loss_tr: 0.0056126, loss_t: 0.16584  
seq: 2, epoch: 3, step: 640, training: 0.9375, testing: 0.928571, loss_tr: 0.0132785, loss_t: 0.134599  
seq: 2, epoch: 3, step: 650, training: 0.9375, testing: 1, loss_tr: 0.0214235, loss_t: 0.170651  
seq: 2, epoch: 3, step: 660, training: 1, testing: 0.928571, loss_tr: 0.030138, loss_t: 0.168135  
seq: 2, epoch: 3, step: 670, training: 1, testing: 0.785714, loss_tr: 0.014625, loss_t: 0.166932  
seq: 2, epoch: 3, step: 680, training: 0.9375, testing: 0.928571, loss_tr: 0.00554356, loss_t: 0.155351  
seq: 2, epoch: 3, step: 690, training: 1, testing: 0.928571, loss_tr: 0.0134195, loss_t: 0.186533  
seq: 2, epoch: 3, step: 700, training: 0.9375, testing: 1, loss_tr: 0.0150678, loss_t: 0.10794  
seq: 2, epoch: 3, step: 710, training: 1, testing: 0.928571, loss_tr: 0.00452411, loss_t: 0.152779  
seq: 2, epoch: 3, step: 720, training: 1, testing: 1, loss_tr: 0.00252609, loss_t: 0.291243  
seq: 2, epoch: 3, step: 730, training: 1, testing: 0.857143, loss_tr: 0.000809999, loss_t: 0.140767  
seq: 2, epoch: 3, step: 740, training: 1, testing: 0.928571, loss_tr: 0.00092157, loss_t: 0.161078  
seq: 2, epoch: 3, step: 750, training: 0.875, testing: 0.928571, loss_tr: 0.0130028, loss_t: 0.12262  
seq: 2, epoch: 3, step: 760, training: 1, testing: 0.857143, loss_tr: 0.00474511, loss_t: 0.246394  
seq: 2, epoch: 3, step: 770, training: 1, testing: 0.857143, loss_tr: 0.00125076, loss_t: 0.105344  
seq: 2, epoch: 3, step: 780, training: 1, testing: 0.857143, loss_tr: 0.000185352, loss_t: 0.126638  
seq: 2, epoch: 3, step: 790, training: 1, testing: 0.928571, loss_tr: 1.71056e-05, loss_t: 0.136533  
seq: 2, epoch: 4, step: 800, training: 0.9375, testing: 0.928571, loss_tr: 0.00372878, loss_t: 0.112647  
seq: 2, epoch: 4, step: 810, training: 1, testing: 0.928571, loss_tr: 0.000681527, loss_t: 0.0999788  
seq: 2, epoch: 4, step: 820, training: 0.9375, testing: 0.857143, loss_tr: 0.00413481, loss_t: 0.0959364  
seq: 2, epoch: 4, step: 830, training: 1, testing: 0.857143, loss_tr: 0.00694792, loss_t: 0.120582  
seq: 2, epoch: 4, step: 840, training: 0.9375, testing: 0.928571, loss_tr: 0.00239453, loss_t: 0.128174  
seq: 2, epoch: 4, step: 850, training: 1, testing: 0.857143, loss_tr: 0.00105474, loss_t: 0.0971444  
seq: 2, epoch: 4, step: 860, training: 0.9375, testing: 0.857143, loss_tr: 0.00165455, loss_t: 0.0880052  
seq: 2, epoch: 4, step: 870, training: 1, testing: 0.857143, loss_tr: 0.000832091, loss_t: 0.0883792  
seq: 2, epoch: 4, step: 880, training: 1, testing: 0.928571, loss_tr: 0.00700517, loss_t: 0.0696685  
seq: 2, epoch: 4, step: 890, training: 1, testing: 0.928571, loss_tr: 0.00277226, loss_t: 0.0728412  
seq: 2, epoch: 4, step: 900, training: 1, testing: 0.857143, loss_tr: 0.00141519, loss_t: 0.0971505  
seq: 2, epoch: 4, step: 910, training: 1, testing: 0.857143, loss_tr: 6.31644e-05, loss_t: 0.072456  
seq: 2, epoch: 4, step: 920, training: 0.9375, testing: 0.928571, loss_tr: 0.00509058, loss_t: 0.0751334  
seq: 2, epoch: 4, step: 930, training: 1, testing: 0.928571, loss_tr: 0.0011503, loss_t: 0.087408  
seq: 2, epoch: 4, step: 940, training: 0.9375, testing: 0.928571, loss_tr: 0.000910993, loss_t: 0.0932861  
seq: 2, epoch: 4, step: 950, training: 1, testing: 1, loss_tr: 0.0078597, loss_t: 0.113168  
seq: 2, epoch: 4, step: 960, training: 0.9375, testing: 1, loss_tr: 0.00444519, loss_t: 0.123648  
seq: 2, epoch: 4, step: 970, training: 1, testing: 1, loss_tr: 0.000144774, loss_t: 0.0657762  
seq: 2, epoch: 4, step: 980, training: 1, testing: 0.857143, loss_tr: 0.000400619, loss_t: 0.0618624  
seq: 2, epoch: 4, step: 990, training: 1, testing: 0.857143, loss_tr: 0.00017549, loss_t: 0.0637144  
seq: 2, epoch: 5, step: 1000, training: 1, testing: 1, loss_tr: 0.00128959, loss_t: 0.135399  
 
