Tue Jun 13 16:14:46 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.0625, testing: 0.0555556, loss_tr: 1.60571, loss_t: 1.69762  
seq: 1, epoch: 3, step: 650, training: 1, testing: 0.777778, loss_tr: 0.172501, loss_t: 0.453599  
seq: 1, epoch: 3, step: 660, training: 0.75, testing: 0.833333, loss_tr: 1.02356, loss_t: 0.42945  
seq: 1, epoch: 3, step: 670, training: 0.75, testing: 0.833333, loss_tr: 0.445344, loss_t: 0.433535  
seq: 1, epoch: 3, step: 680, training: 0.8125, testing: 0.833333, loss_tr: 0.631466, loss_t: 0.463375  
seq: 1, epoch: 3, step: 690, training: 0.8125, testing: 0.833333, loss_tr: 0.487174, loss_t: 0.456901  
seq: 1, epoch: 3, step: 700, training: 0.8125, testing: 0.833333, loss_tr: 0.54457, loss_t: 0.441441  
seq: 1, epoch: 3, step: 710, training: 0.6875, testing: 0.888889, loss_tr: 0.686125, loss_t: 0.388144  
seq: 1, epoch: 3, step: 720, training: 0.75, testing: 0.888889, loss_tr: 0.852867, loss_t: 0.442786  
seq: 1, epoch: 3, step: 730, training: 0.875, testing: 0.833333, loss_tr: 0.627933, loss_t: 0.449147  
seq: 1, epoch: 3, step: 740, training: 0.6875, testing: 0.833333, loss_tr: 0.629086, loss_t: 0.450819  
seq: 1, epoch: 3, step: 750, training: 0.6875, testing: 0.777778, loss_tr: 0.973447, loss_t: 0.41734  
seq: 1, epoch: 3, step: 760, training: 0.8125, testing: 0.833333, loss_tr: 0.614866, loss_t: 0.367788  
seq: 1, epoch: 3, step: 770, training: 0.8125, testing: 0.833333, loss_tr: 0.439948, loss_t: 0.434781  
seq: 1, epoch: 4, step: 780, training: 0.625, testing: 0.833333, loss_tr: 0.881038, loss_t: 0.424294  
seq: 1, epoch: 4, step: 790, training: 0.875, testing: 0.888889, loss_tr: 0.590656, loss_t: 0.464128  
seq: 1, epoch: 4, step: 800, training: 0.6875, testing: 0.888889, loss_tr: 1.04955, loss_t: 0.416508  
seq: 1, epoch: 4, step: 810, training: 0.8125, testing: 0.888889, loss_tr: 0.576223, loss_t: 0.380782  
seq: 1, epoch: 4, step: 820, training: 0.75, testing: 0.888889, loss_tr: 0.50332, loss_t: 0.42709  
seq: 1, epoch: 4, step: 830, training: 0.6875, testing: 0.833333, loss_tr: 0.630399, loss_t: 0.414356  
seq: 1, epoch: 4, step: 840, training: 0.9375, testing: 0.888889, loss_tr: 0.397994, loss_t: 0.387394  
seq: 1, epoch: 4, step: 850, training: 0.75, testing: 0.888889, loss_tr: 0.704889, loss_t: 0.392932  
seq: 1, epoch: 4, step: 860, training: 0.75, testing: 0.777778, loss_tr: 0.692995, loss_t: 0.405041  
seq: 1, epoch: 4, step: 870, training: 0.75, testing: 0.777778, loss_tr: 0.6278, loss_t: 0.410409  
seq: 1, epoch: 4, step: 880, training: 0.75, testing: 0.888889, loss_tr: 0.790128, loss_t: 0.417893  
seq: 1, epoch: 4, step: 890, training: 0.8125, testing: 0.888889, loss_tr: 0.465988, loss_t: 0.417486  
seq: 1, epoch: 4, step: 900, training: 0.8125, testing: 0.888889, loss_tr: 0.388235, loss_t: 0.384947  
seq: 1, epoch: 4, step: 910, training: 0.875, testing: 0.888889, loss_tr: 0.417054, loss_t: 0.419324  
seq: 1, epoch: 4, step: 920, training: 0.8125, testing: 0.888889, loss_tr: 0.44684, loss_t: 0.372645  
seq: 1, epoch: 4, step: 930, training: 0.6875, testing: 0.833333, loss_tr: 0.615578, loss_t: 0.351419  
seq: 1, epoch: 4, step: 940, training: 0.875, testing: 0.833333, loss_tr: 0.346545, loss_t: 0.340089  
seq: 1, epoch: 4, step: 950, training: 0.8125, testing: 0.888889, loss_tr: 0.375304, loss_t: 0.34961  
seq: 1, epoch: 4, step: 960, training: 0.8125, testing: 0.888889, loss_tr: 0.584121, loss_t: 0.381818  
seq: 1, epoch: 5, step: 970, training: 0.875, testing: 0.833333, loss_tr: 0.383415, loss_t: 0.375855  
seq: 1, epoch: 5, step: 980, training: 0.875, testing: 0.833333, loss_tr: 0.386294, loss_t: 0.31446  
seq: 1, epoch: 5, step: 990, training: 0.8125, testing: 0.888889, loss_tr: 0.729096, loss_t: 0.357501  
seq: 1, epoch: 5, step: 1000, training: 0.625, testing: 0.888889, loss_tr: 1.00385, loss_t: 0.394044  
 
