Wed May 10 14:31:29 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.4375, loss: 174234, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 2, epoch: 14, step: 280, training: 1, loss: 923.593, testing: 0.666667, t2y: 0.666667, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 15, step: 300, training: 1, loss: 498.667, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 16, step: 320, training: 1, loss: 1306.31, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 17, step: 340, training: 1, loss: 983.069, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 18, step: 360, training: 1, loss: 1196.47, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 19, step: 380, training: 1, loss: 506.679, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 20, step: 400, training: 1, loss: 328.552, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 21, step: 420, training: 1, loss: 127.748, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 22, step: 440, training: 1, loss: 322.217, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 23, step: 460, training: 1, loss: 1109.08, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 24, step: 480, training: 1, loss: 388.849, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 25, step: 500, training: 1, loss: 846.942, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 26, step: 520, training: 1, loss: 151.104, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 27, step: 540, training: 1, loss: 178.002, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 28, step: 560, training: 1, loss: 464.117, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 29, step: 580, training: 1, loss: 191.242, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 30, step: 600, training: 1, loss: 207.347, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 31, step: 620, training: 1, loss: 26.0479, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 32, step: 640, training: 1, loss: 125.878, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 33, step: 660, training: 1, loss: 715.35, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 34, step: 680, training: 1, loss: 157.728, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 35, step: 700, training: 1, loss: 259.618, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 36, step: 720, training: 1, loss: 466.359, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 37, step: 740, training: 1, loss: 268.917, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 38, step: 760, training: 1, loss: 991.664, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 39, step: 780, training: 1, loss: 10.513, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 40, step: 800, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 41, step: 820, training: 1, loss: 638.674, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 42, step: 840, training: 1, loss: 357.496, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 43, step: 860, training: 1, loss: 537.9, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 44, step: 880, training: 1, loss: 406.67, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 45, step: 900, training: 1, loss: 421.012, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 46, step: 920, training: 1, loss: 302.73, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 47, step: 940, training: 1, loss: 282.678, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 48, step: 960, training: 1, loss: 415.182, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 49, step: 980, training: 1, loss: 414.791, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 50, step: 1000, training: 1, loss: 30.3394, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 51, step: 1020, training: 1, loss: 757.712, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
 
****************************************
current sequence is 3
****************************************
seq: 3, epoch: 0, step: 0, training: 0.125, loss: 163079, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 3, epoch: 1, step: 20, training: 0.4375, loss: 50408.4, testing: 0.333333, t2y: 0.5, anv: 0.166667, best: 0.166667 
seq: 3, epoch: 2, step: 40, training: 0.4375, loss: 17171.6, testing: 0.5, t2y: 0.666667, anv: 0.333333, best: 0.333333 
seq: 3, epoch: 3, step: 60, training: 0.5, loss: 13680.9, testing: 0.166667, t2y: 0.666667, anv: 0.333333, best: 0.333333 
seq: 3, epoch: 4, step: 80, training: 0.75, loss: 6458.7, testing: 0.666667, t2y: 0.666667, anv: 0.444444, best: 0.444444 
seq: 3, epoch: 5, step: 100, training: 0.8125, loss: 3352.99, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.444444 
seq: 3, epoch: 6, step: 120, training: 0.75, loss: 4739.4, testing: 0.333333, t2y: 0.833333, anv: 0.5, best: 0.5 
seq: 3, epoch: 7, step: 140, training: 0.75, loss: 2027.55, testing: 0.666667, t2y: 0.666667, anv: 0.5, best: 0.5 
seq: 3, epoch: 8, step: 160, training: 0.9375, loss: 3311.12, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 3, epoch: 9, step: 180, training: 1, loss: 2148.91, testing: 0.333333, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 3, epoch: 10, step: 200, training: 0.875, loss: 1045.83, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
seq: 3, epoch: 11, step: 220, training: 1, loss: 960.937, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.555556 
seq: 3, epoch: 12, step: 240, training: 0.9375, loss: 1575.76, testing: 0.333333, t2y: 1, anv: 0.5, best: 0.555556 
seq: 3, epoch: 13, step: 260, training: 1, loss: 369.602, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 14, step: 280, training: 1, loss: 506.401, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.555556 
seq: 3, epoch: 15, step: 300, training: 1, loss: 674.319, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 16, step: 320, training: 1, loss: 1634.49, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 17, step: 340, training: 1, loss: 408.13, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.555556 
seq: 3, epoch: 18, step: 360, training: 1, loss: 364.822, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 19, step: 380, training: 1, loss: 510.934, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
seq: 3, epoch: 20, step: 400, training: 1, loss: 525.182, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 21, step: 420, training: 1, loss: 1379.51, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 3, epoch: 22, step: 440, training: 1, loss: 649.234, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 3, epoch: 23, step: 460, training: 1, loss: 113.679, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 3, epoch: 24, step: 480, training: 1, loss: 715.382, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
seq: 3, epoch: 25, step: 500, training: 1, loss: 1149.27, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
seq: 3, epoch: 26, step: 520, training: 1, loss: 559.517, testing: 0.333333, t2y: 1, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 27, step: 540, training: 1, loss: 286.849, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.555556 
seq: 3, epoch: 28, step: 560, training: 1, loss: 698.448, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 29, step: 580, training: 1, loss: 144.021, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 30, step: 600, training: 1, loss: 1563.1, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 31, step: 620, training: 1, loss: 1153.82, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.555556 
seq: 3, epoch: 32, step: 640, training: 1, loss: 693.164, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 33, step: 660, training: 1, loss: 0, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.555556 
seq: 3, epoch: 34, step: 680, training: 1, loss: 952.273, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.555556 
seq: 3, epoch: 35, step: 700, training: 1, loss: 244.711, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 36, step: 720, training: 1, loss: 219.468, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 37, step: 740, training: 1, loss: 1120.62, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 38, step: 760, training: 1, loss: 360.61, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 39, step: 780, training: 1, loss: 247.836, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 40, step: 800, training: 1, loss: 460.653, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 41, step: 820, training: 1, loss: 207.341, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 42, step: 840, training: 1, loss: 803.063, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 43, step: 860, training: 1, loss: 0, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 44, step: 880, training: 1, loss: 222.328, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 45, step: 900, training: 1, loss: 175.235, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 46, step: 920, training: 1, loss: 69.7052, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 47, step: 940, training: 1, loss: 765.413, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 48, step: 960, training: 1, loss: 674.798, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 49, step: 980, training: 1, loss: 298.042, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 50, step: 1000, training: 1, loss: 48.8947, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
seq: 3, epoch: 51, step: 1020, training: 1, loss: 316.717, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.555556 
 
****************************************
current sequence is 4
****************************************
seq: 4, epoch: 0, step: 0, training: 0.3125, loss: 230509, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 4, epoch: 1, step: 20, training: 0.5, loss: 39779, testing: 0.5, t2y: 0.5, anv: 0.222222, best: 0.222222 
seq: 4, epoch: 2, step: 40, training: 0.4375, loss: 16799.8, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
seq: 4, epoch: 3, step: 60, training: 0.6875, loss: 4913.57, testing: 0.333333, t2y: 0.5, anv: 0.388889, best: 0.388889 
seq: 4, epoch: 4, step: 80, training: 0.5625, loss: 9245.59, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
seq: 4, epoch: 5, step: 100, training: 0.625, loss: 2770.94, testing: 0.666667, t2y: 0.833333, anv: 0.444444, best: 0.444444 
seq: 4, epoch: 6, step: 120, training: 0.75, loss: 2503.06, testing: 0.5, t2y: 0.5, anv: 0.5, best: 0.5 
seq: 4, epoch: 7, step: 140, training: 0.875, loss: 2713.48, testing: 0.666667, t2y: 0.666667, anv: 0.611111, best: 0.611111 
seq: 4, epoch: 8, step: 160, training: 0.9375, loss: 1883.71, testing: 0.833333, t2y: 0.833333, anv: 0.666667, best: 0.666667 
seq: 4, epoch: 9, step: 180, training: 1, loss: 3017.97, testing: 0.5, t2y: 0.666667, anv: 0.666667, best: 0.666667 
seq: 4, epoch: 10, step: 200, training: 1, loss: 1802.36, testing: 0.666667, t2y: 0.666667, anv: 0.666667, best: 0.666667 
seq: 4, epoch: 11, step: 220, training: 1, loss: 987.889, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.666667 
seq: 4, epoch: 12, step: 240, training: 1, loss: 1375.26, testing: 0.333333, t2y: 0.833333, anv: 0.5, best: 0.666667 
seq: 4, epoch: 13, step: 260, training: 1, loss: 1452.79, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.666667 
seq: 4, epoch: 14, step: 280, training: 1, loss: 1096.91, testing: 0.833333, t2y: 0.833333, anv: 0.5, best: 0.666667 
seq: 4, epoch: 15, step: 300, training: 1, loss: 808.709, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.666667 
seq: 4, epoch: 16, step: 320, training: 1, loss: 517.077, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 4, epoch: 17, step: 340, training: 1, loss: 382.293, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.722222 
seq: 4, epoch: 18, step: 360, training: 1, loss: 815.64, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 4, epoch: 19, step: 380, training: 1, loss: 1200.09, testing: 0.5, t2y: 0.666667, anv: 0.666667, best: 0.722222 
seq: 4, epoch: 20, step: 400, training: 1, loss: 160.507, testing: 0.5, t2y: 0.666667, anv: 0.611111, best: 0.722222 
seq: 4, epoch: 21, step: 420, training: 1, loss: 434.38, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.722222 
seq: 4, epoch: 22, step: 440, training: 1, loss: 40.8698, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.722222 
seq: 4, epoch: 23, step: 460, training: 1, loss: 103.318, testing: 0.833333, t2y: 0.833333, anv: 0.666667, best: 0.722222 
seq: 4, epoch: 24, step: 480, training: 1, loss: 147.369, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 4, epoch: 25, step: 500, training: 1, loss: 1246.56, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 4, epoch: 26, step: 520, training: 1, loss: 194.529, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.722222 
seq: 4, epoch: 27, step: 540, training: 1, loss: 52.5337, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.722222 
seq: 4, epoch: 28, step: 560, training: 1, loss: 289.177, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 4, epoch: 29, step: 580, training: 1, loss: 584.628, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 4, epoch: 30, step: 600, training: 1, loss: 68.5528, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.777778 
seq: 4, epoch: 31, step: 620, training: 1, loss: 1032.32, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.777778 
seq: 4, epoch: 32, step: 640, training: 1, loss: 427.536, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 33, step: 660, training: 1, loss: 482.686, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 34, step: 680, training: 1, loss: 347.987, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 35, step: 700, training: 1, loss: 363.455, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 36, step: 720, training: 1, loss: 165.854, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 37, step: 740, training: 1, loss: 300.089, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 38, step: 760, training: 1, loss: 224.481, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 39, step: 780, training: 1, loss: 325.32, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 40, step: 800, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 41, step: 820, training: 1, loss: 191.798, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 42, step: 840, training: 1, loss: 379.126, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 43, step: 860, training: 1, loss: 17.1876, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 44, step: 880, training: 1, loss: 376.324, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 45, step: 900, training: 1, loss: 160.932, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 46, step: 920, training: 1, loss: 523.7, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 47, step: 940, training: 1, loss: 29.3332, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 48, step: 960, training: 1, loss: 169.616, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 49, step: 980, training: 1, loss: 404.045, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 50, step: 1000, training: 1, loss: 15.3959, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 4, epoch: 51, step: 1020, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
 
****************************************
current sequence is 5
****************************************
seq: 5, epoch: 0, step: 0, training: 0.25, loss: 243093, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 5, epoch: 1, step: 20, training: 0.3125, loss: 28786.1, testing: 0.166667, t2y: 0.666667, anv: 0.111111, best: 0.111111 
seq: 5, epoch: 2, step: 40, training: 0.5, loss: 16861.5, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.222222 
seq: 5, epoch: 3, step: 60, training: 0.8125, loss: 8259.56, testing: 0.333333, t2y: 0.666667, anv: 0.277778, best: 0.277778 
seq: 5, epoch: 4, step: 80, training: 0.875, loss: 7577.2, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.333333 
seq: 5, epoch: 5, step: 100, training: 0.75, loss: 2301.53, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.388889 
seq: 5, epoch: 6, step: 120, training: 0.9375, loss: 3633.74, testing: 0.666667, t2y: 1, anv: 0.5, best: 0.5 
seq: 5, epoch: 7, step: 140, training: 0.8125, loss: 2549.86, testing: 0.333333, t2y: 0.833333, anv: 0.5, best: 0.5 
seq: 5, epoch: 8, step: 160, training: 0.875, loss: 1127.26, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
seq: 5, epoch: 9, step: 180, training: 1, loss: 1817.44, testing: 0.5, t2y: 1, anv: 0.444444, best: 0.5 
seq: 5, epoch: 10, step: 200, training: 0.9375, loss: 1789.52, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
seq: 5, epoch: 11, step: 220, training: 1, loss: 2293.12, testing: 0.333333, t2y: 1, anv: 0.444444, best: 0.5 
seq: 5, epoch: 12, step: 240, training: 1, loss: 596.725, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.5 
seq: 5, epoch: 13, step: 260, training: 1, loss: 2002.52, testing: 0.5, t2y: 1, anv: 0.388889, best: 0.5 
seq: 5, epoch: 14, step: 280, training: 1, loss: 568.33, testing: 0.833333, t2y: 1, anv: 0.555556, best: 0.555556 
seq: 5, epoch: 15, step: 300, training: 1, loss: 576.288, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.666667 
seq: 5, epoch: 16, step: 320, training: 1, loss: 474.943, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.722222 
seq: 5, epoch: 17, step: 340, training: 1, loss: 961.933, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.722222 
seq: 5, epoch: 18, step: 360, training: 1, loss: 575.609, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.722222 
seq: 5, epoch: 19, step: 380, training: 1, loss: 585.882, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.722222 
seq: 5, epoch: 20, step: 400, training: 1, loss: 222.42, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.722222 
seq: 5, epoch: 21, step: 420, training: 1, loss: 308.04, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.777778 
seq: 5, epoch: 22, step: 440, training: 1, loss: 597.174, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.777778 
seq: 5, epoch: 23, step: 460, training: 1, loss: 669.921, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.777778 
seq: 5, epoch: 24, step: 480, training: 1, loss: 649.328, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 25, step: 500, training: 1, loss: 70.7312, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 26, step: 520, training: 1, loss: 518.018, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 27, step: 540, training: 1, loss: 653.96, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 28, step: 560, training: 1, loss: 413.019, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 29, step: 580, training: 1, loss: 343.286, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.777778 
seq: 5, epoch: 30, step: 600, training: 1, loss: 523.827, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.777778 
seq: 5, epoch: 31, step: 620, training: 1, loss: 0, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.777778 
seq: 5, epoch: 32, step: 640, training: 1, loss: 96.1879, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 33, step: 660, training: 1, loss: 4.19901, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 34, step: 680, training: 1, loss: 1094.38, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 35, step: 700, training: 1, loss: 0, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 36, step: 720, training: 1, loss: 468.65, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 37, step: 740, training: 1, loss: 0, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 38, step: 760, training: 1, loss: 4.47949, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 39, step: 780, training: 1, loss: 488.501, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 40, step: 800, training: 1, loss: 15.9695, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 41, step: 820, training: 1, loss: 0, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 42, step: 840, training: 1, loss: 15.2809, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 43, step: 860, training: 1, loss: 299.51, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.777778 
seq: 5, epoch: 44, step: 880, training: 1, loss: 26.576, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.777778 
seq: 5, epoch: 45, step: 900, training: 1, loss: 161.975, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.777778 
seq: 5, epoch: 46, step: 920, training: 1, loss: 215.158, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 5, epoch: 47, step: 940, training: 1, loss: 323.901, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
