Sun May  7 21:47:43 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 1.73166e+11, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 40, step: 800, training: 1, loss: 6.27789e+07, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 41, step: 820, training: 1, loss: 0, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 42, step: 840, training: 1, loss: 1.02212e+08, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 43, step: 860, training: 1, loss: 4.78293e+07, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 44, step: 880, training: 0.9375, loss: 1.10871e+07, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 45, step: 900, training: 1, loss: 0, testing: 0.166667, anv: 0.277778, best: 0.555556 
epoch: 46, step: 920, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.555556 
epoch: 47, step: 940, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.555556 
epoch: 48, step: 960, training: 1, loss: 4.79504e+07, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 49, step: 980, training: 1, loss: 4.81906e+06, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 50, step: 1000, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 51, step: 1020, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 52, step: 1040, training: 1, loss: 124176, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 53, step: 1060, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 54, step: 1080, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 55, step: 1100, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 56, step: 1120, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 57, step: 1140, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 58, step: 1160, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 59, step: 1180, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 60, step: 1200, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 61, step: 1220, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 62, step: 1240, training: 1, loss: 1.05542e+07, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 63, step: 1260, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 64, step: 1280, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 65, step: 1300, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 66, step: 1320, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 67, step: 1340, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 68, step: 1360, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 69, step: 1380, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 70, step: 1400, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 71, step: 1420, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 72, step: 1440, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 73, step: 1460, training: 1, loss: 1.85018e+08, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 74, step: 1480, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 75, step: 1500, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 76, step: 1520, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 77, step: 1540, training: 1, loss: 0, testing: 0.166667, anv: 0.333333, best: 0.555556 
epoch: 78, step: 1560, training: 1, loss: 1.50722e+07, testing: 0.5, anv: 0.333333, best: 0.555556 
epoch: 79, step: 1580, training: 1, loss: 0, testing: 0.166667, anv: 0.277778, best: 0.555556 
epoch: 80, step: 1600, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 81, step: 1620, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.555556 
epoch: 82, step: 1640, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 83, step: 1660, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 84, step: 1680, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 85, step: 1700, training: 1, loss: 7.45135e+06, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 86, step: 1720, training: 1, loss: 0, testing: 0.166667, anv: 0.277778, best: 0.555556 
epoch: 87, step: 1740, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.555556 
epoch: 88, step: 1760, training: 1, loss: 1.73574e+06, testing: 0.666667, anv: 0.388889, best: 0.555556 
epoch: 89, step: 1780, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 90, step: 1800, training: 1, loss: 0, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 91, step: 1820, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 92, step: 1840, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 93, step: 1860, training: 1, loss: 1.28942e+07, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 94, step: 1880, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 95, step: 1900, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 96, step: 1920, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 97, step: 1940, training: 1, loss: 1.82364e+07, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 98, step: 1960, training: 1, loss: 0, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 99, step: 1980, training: 1, loss: 0, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 100, step: 2000, training: 1, loss: 0, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 101, step: 2020, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.555556 
 
