Tue Jun 13 16:47:38 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.75, testing: 0.888889, loss_tr: 0.684753, loss_t: 0.355367  
seq: 1, epoch: 1, step: 250, training: 0.875, testing: 0.888889, loss_tr: 0.452194, loss_t: 0.325038  
seq: 1, epoch: 1, step: 260, training: 0.8125, testing: 0.888889, loss_tr: 0.481561, loss_t: 0.321183  
seq: 1, epoch: 1, step: 270, training: 0.8125, testing: 0.833333, loss_tr: 0.557402, loss_t: 0.327116  
seq: 1, epoch: 1, step: 280, training: 0.9375, testing: 0.833333, loss_tr: 0.193242, loss_t: 0.333048  
seq: 1, epoch: 1, step: 290, training: 0.875, testing: 0.888889, loss_tr: 0.279787, loss_t: 0.314606  
seq: 1, epoch: 1, step: 300, training: 1, testing: 0.888889, loss_tr: 0.104134, loss_t: 0.363319  
seq: 1, epoch: 1, step: 310, training: 0.8125, testing: 0.888889, loss_tr: 0.5243, loss_t: 0.304098  
seq: 1, epoch: 1, step: 320, training: 0.875, testing: 0.888889, loss_tr: 0.31781, loss_t: 0.330803  
seq: 1, epoch: 1, step: 330, training: 1, testing: 0.888889, loss_tr: 0.13939, loss_t: 0.367843  
seq: 1, epoch: 1, step: 340, training: 0.9375, testing: 0.888889, loss_tr: 0.237682, loss_t: 0.311119  
seq: 1, epoch: 1, step: 350, training: 0.9375, testing: 0.888889, loss_tr: 0.22827, loss_t: 0.356692  
seq: 1, epoch: 1, step: 360, training: 1, testing: 0.888889, loss_tr: 0.202638, loss_t: 0.363782  
seq: 1, epoch: 1, step: 370, training: 0.9375, testing: 0.888889, loss_tr: 0.169114, loss_t: 0.376113  
seq: 1, epoch: 1, step: 380, training: 0.8125, testing: 0.833333, loss_tr: 0.416132, loss_t: 0.28956  
seq: 1, epoch: 2, step: 390, training: 0.9375, testing: 0.888889, loss_tr: 0.221533, loss_t: 0.297563  
seq: 1, epoch: 2, step: 400, training: 0.8125, testing: 0.888889, loss_tr: 0.471702, loss_t: 0.305616  
seq: 1, epoch: 2, step: 410, training: 0.9375, testing: 0.888889, loss_tr: 0.127986, loss_t: 0.307883  
seq: 1, epoch: 2, step: 420, training: 0.8125, testing: 0.888889, loss_tr: 0.600355, loss_t: 0.360514  
seq: 1, epoch: 2, step: 430, training: 0.875, testing: 0.888889, loss_tr: 0.288475, loss_t: 0.329884  
seq: 1, epoch: 2, step: 440, training: 0.875, testing: 0.888889, loss_tr: 0.225099, loss_t: 0.286656  
seq: 1, epoch: 2, step: 450, training: 1, testing: 0.888889, loss_tr: 0.0725336, loss_t: 0.368258  
seq: 1, epoch: 2, step: 460, training: 1, testing: 0.833333, loss_tr: 0.258679, loss_t: 0.423899  
seq: 1, epoch: 2, step: 470, training: 0.9375, testing: 0.833333, loss_tr: 0.167293, loss_t: 0.392921  
seq: 1, epoch: 2, step: 480, training: 0.875, testing: 0.833333, loss_tr: 0.340422, loss_t: 0.354429  
seq: 1, epoch: 2, step: 490, training: 1, testing: 0.833333, loss_tr: 0.111732, loss_t: 0.346096  
seq: 1, epoch: 2, step: 500, training: 0.6875, testing: 0.944444, loss_tr: 0.593987, loss_t: 0.32319  
seq: 1, epoch: 2, step: 510, training: 0.9375, testing: 0.833333, loss_tr: 0.323164, loss_t: 0.298937  
seq: 1, epoch: 2, step: 520, training: 0.75, testing: 0.888889, loss_tr: 0.444476, loss_t: 0.29795  
seq: 1, epoch: 2, step: 530, training: 0.875, testing: 0.888889, loss_tr: 0.390385, loss_t: 0.334001  
seq: 1, epoch: 2, step: 540, training: 1, testing: 0.888889, loss_tr: 0.17409, loss_t: 0.467415  
seq: 1, epoch: 2, step: 550, training: 0.9375, testing: 0.888889, loss_tr: 0.330929, loss_t: 0.385618  
seq: 1, epoch: 2, step: 560, training: 0.9375, testing: 0.888889, loss_tr: 0.42318, loss_t: 0.426263  
seq: 1, epoch: 2, step: 570, training: 0.9375, testing: 0.888889, loss_tr: 0.230663, loss_t: 0.357846  
seq: 1, epoch: 2, step: 580, training: 0.9375, testing: 0.888889, loss_tr: 0.270095, loss_t: 0.357525  
seq: 1, epoch: 3, step: 590, training: 0.6875, testing: 0.833333, loss_tr: 0.810233, loss_t: 0.373476  
seq: 1, epoch: 3, step: 600, training: 1, testing: 0.833333, loss_tr: 0.203359, loss_t: 0.257814  
seq: 1, epoch: 3, step: 610, training: 1, testing: 0.944444, loss_tr: 0.150914, loss_t: 0.243932  
seq: 1, epoch: 3, step: 620, training: 1, testing: 0.888889, loss_tr: 0.0864185, loss_t: 0.261375  
seq: 1, epoch: 3, step: 630, training: 1, testing: 0.833333, loss_tr: 0.0330787, loss_t: 0.333914  
seq: 1, epoch: 3, step: 640, training: 0.8125, testing: 0.888889, loss_tr: 0.480431, loss_t: 0.276049  
seq: 1, epoch: 3, step: 650, training: 0.8125, testing: 0.833333, loss_tr: 0.270263, loss_t: 0.428223  
seq: 1, epoch: 3, step: 660, training: 0.9375, testing: 0.888889, loss_tr: 0.241387, loss_t: 0.306687  
seq: 1, epoch: 3, step: 670, training: 0.9375, testing: 0.833333, loss_tr: 0.179373, loss_t: 0.355674  
seq: 1, epoch: 3, step: 680, training: 0.9375, testing: 0.888889, loss_tr: 0.213614, loss_t: 0.470477  
seq: 1, epoch: 3, step: 690, training: 0.9375, testing: 0.833333, loss_tr: 0.32038, loss_t: 0.50684  
seq: 1, epoch: 3, step: 700, training: 1, testing: 0.888889, loss_tr: 0.00583019, loss_t: 0.354925  
seq: 1, epoch: 3, step: 710, training: 0.9375, testing: 0.833333, loss_tr: 0.154166, loss_t: 0.391322  
seq: 1, epoch: 3, step: 720, training: 0.9375, testing: 0.833333, loss_tr: 0.0999205, loss_t: 0.402905  
seq: 1, epoch: 3, step: 730, training: 0.9375, testing: 0.833333, loss_tr: 0.307138, loss_t: 0.377995  
seq: 1, epoch: 3, step: 740, training: 1, testing: 0.833333, loss_tr: 0.165953, loss_t: 0.377226  
seq: 1, epoch: 3, step: 750, training: 0.875, testing: 0.888889, loss_tr: 0.210185, loss_t: 0.339422  
seq: 1, epoch: 3, step: 760, training: 0.9375, testing: 0.833333, loss_tr: 0.24614, loss_t: 0.405483  
seq: 1, epoch: 3, step: 770, training: 1, testing: 0.888889, loss_tr: 0.142112, loss_t: 0.319815  
seq: 1, epoch: 4, step: 780, training: 0.9375, testing: 0.888889, loss_tr: 0.136928, loss_t: 0.346829  
seq: 1, epoch: 4, step: 790, training: 0.9375, testing: 0.888889, loss_tr: 0.147342, loss_t: 0.374955  
seq: 1, epoch: 4, step: 800, training: 0.875, testing: 0.888889, loss_tr: 0.382636, loss_t: 0.275815  
seq: 1, epoch: 4, step: 810, training: 0.875, testing: 0.888889, loss_tr: 0.440492, loss_t: 0.295434  
seq: 1, epoch: 4, step: 820, training: 1, testing: 0.888889, loss_tr: 0.106073, loss_t: 0.348628  
seq: 1, epoch: 4, step: 830, training: 0.9375, testing: 0.888889, loss_tr: 0.212726, loss_t: 0.348044  
seq: 1, epoch: 4, step: 840, training: 0.8125, testing: 0.888889, loss_tr: 0.248451, loss_t: 0.385093  
seq: 1, epoch: 4, step: 850, training: 1, testing: 0.888889, loss_tr: 0.103089, loss_t: 0.397441  
seq: 1, epoch: 4, step: 860, training: 0.9375, testing: 0.888889, loss_tr: 0.151936, loss_t: 0.389277  
seq: 1, epoch: 4, step: 870, training: 0.9375, testing: 0.888889, loss_tr: 0.126302, loss_t: 0.343909  
seq: 1, epoch: 4, step: 880, training: 1, testing: 0.888889, loss_tr: 0.00880501, loss_t: 0.33078  
seq: 1, epoch: 4, step: 890, training: 1, testing: 0.888889, loss_tr: 0.104824, loss_t: 0.314074  
seq: 1, epoch: 4, step: 900, training: 1, testing: 0.888889, loss_tr: 0.120319, loss_t: 0.303358  
seq: 1, epoch: 4, step: 910, training: 0.9375, testing: 0.888889, loss_tr: 0.163864, loss_t: 0.297086  
seq: 1, epoch: 4, step: 920, training: 1, testing: 0.888889, loss_tr: 0.0802185, loss_t: 0.319604  
seq: 1, epoch: 4, step: 930, training: 1, testing: 0.888889, loss_tr: 0.0501198, loss_t: 0.375341  
seq: 1, epoch: 4, step: 940, training: 1, testing: 0.888889, loss_tr: 0.0571311, loss_t: 0.401509  
seq: 1, epoch: 4, step: 950, training: 1, testing: 0.888889, loss_tr: 0.0473171, loss_t: 0.411326  
seq: 1, epoch: 4, step: 960, training: 1, testing: 0.888889, loss_tr: 0.0715875, loss_t: 0.421076  
seq: 1, epoch: 5, step: 970, training: 0.9375, testing: 0.888889, loss_tr: 0.0840284, loss_t: 0.454635  
seq: 1, epoch: 5, step: 980, training: 0.9375, testing: 0.888889, loss_tr: 0.117639, loss_t: 0.458977  
seq: 1, epoch: 5, step: 990, training: 0.9375, testing: 0.888889, loss_tr: 0.115881, loss_t: 0.438053  
seq: 1, epoch: 5, step: 1000, training: 0.875, testing: 0.888889, loss_tr: 0.347186, loss_t: 0.42302  
 
