Thu Jun 15 00:50:22 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.75, testing: 0.944444, loss_tr: 0.0147247, loss_t: 0.173262  
seq: 1, epoch: 2, step: 580, training: 0.9375, testing: 1, loss_tr: 0.00609543, loss_t: 0.157924  
seq: 1, epoch: 3, step: 590, training: 0.875, testing: 0.944444, loss_tr: 0.0034847, loss_t: 0.169947  
seq: 1, epoch: 3, step: 600, training: 1, testing: 1, loss_tr: 0.0284849, loss_t: 0.162949  
seq: 1, epoch: 3, step: 610, training: 1, testing: 0.944444, loss_tr: 0.00118654, loss_t: 0.165852  
seq: 1, epoch: 3, step: 620, training: 1, testing: 1, loss_tr: 0.00132886, loss_t: 0.249114  
seq: 1, epoch: 3, step: 630, training: 1, testing: 1, loss_tr: 0.0108688, loss_t: 0.237011  
seq: 1, epoch: 3, step: 640, training: 1, testing: 1, loss_tr: 0.000752743, loss_t: 0.234801  
seq: 1, epoch: 3, step: 650, training: 1, testing: 0.944444, loss_tr: 0.00110988, loss_t: 0.20546  
seq: 1, epoch: 3, step: 660, training: 1, testing: 0.944444, loss_tr: 0.0217922, loss_t: 0.20731  
seq: 1, epoch: 3, step: 670, training: 0.875, testing: 0.944444, loss_tr: 0.00488591, loss_t: 0.116394  
seq: 1, epoch: 3, step: 680, training: 0.8125, testing: 1, loss_tr: 0.0288126, loss_t: 0.133113  
seq: 1, epoch: 3, step: 690, training: 1, testing: 1, loss_tr: 0.00162371, loss_t: 0.134347  
seq: 1, epoch: 3, step: 700, training: 0.9375, testing: 0.944444, loss_tr: 0.0312673, loss_t: 0.113667  
seq: 1, epoch: 3, step: 710, training: 0.9375, testing: 0.944444, loss_tr: 0.00269252, loss_t: 0.141637  
seq: 1, epoch: 3, step: 720, training: 0.9375, testing: 0.944444, loss_tr: 0.00138586, loss_t: 0.136862  
seq: 1, epoch: 3, step: 730, training: 0.9375, testing: 0.944444, loss_tr: 0.00592621, loss_t: 0.154596  
seq: 1, epoch: 3, step: 740, training: 0.9375, testing: 1, loss_tr: 0.000340112, loss_t: 0.217938  
seq: 1, epoch: 3, step: 750, training: 0.9375, testing: 1, loss_tr: 0.00082089, loss_t: 0.193653  
seq: 1, epoch: 3, step: 760, training: 0.75, testing: 0.944444, loss_tr: 0.00514815, loss_t: 0.178422  
seq: 1, epoch: 3, step: 770, training: 0.9375, testing: 0.944444, loss_tr: 0.0202007, loss_t: 0.188222  
seq: 1, epoch: 4, step: 780, training: 1, testing: 1, loss_tr: 0.0032582, loss_t: 0.200217  
seq: 1, epoch: 4, step: 790, training: 1, testing: 0.944444, loss_tr: 0.00153719, loss_t: 0.192509  
seq: 1, epoch: 4, step: 800, training: 0.875, testing: 0.944444, loss_tr: 0.00147395, loss_t: 0.193755  
seq: 1, epoch: 4, step: 810, training: 0.875, testing: 0.944444, loss_tr: 0.0917084, loss_t: 0.210863  
seq: 1, epoch: 4, step: 820, training: 1, testing: 0.944444, loss_tr: 0.000774441, loss_t: 0.160552  
seq: 1, epoch: 4, step: 830, training: 0.875, testing: 0.944444, loss_tr: 0.0123416, loss_t: 0.134703  
seq: 1, epoch: 4, step: 840, training: 0.75, testing: 0.944444, loss_tr: 0.00284069, loss_t: 0.127925  
seq: 1, epoch: 4, step: 850, training: 0.9375, testing: 0.944444, loss_tr: 0.0174862, loss_t: 0.144587  
seq: 1, epoch: 4, step: 860, training: 1, testing: 1, loss_tr: 0.000696589, loss_t: 0.189017  
seq: 1, epoch: 4, step: 870, training: 0.875, testing: 1, loss_tr: 3.01209e-05, loss_t: 0.182489  
seq: 1, epoch: 4, step: 880, training: 1, testing: 1, loss_tr: 0.00215941, loss_t: 0.155303  
seq: 1, epoch: 4, step: 890, training: 0.9375, testing: 0.944444, loss_tr: 0.0244918, loss_t: 0.107671  
seq: 1, epoch: 4, step: 900, training: 1, testing: 0.944444, loss_tr: 0.00602154, loss_t: 0.11142  
seq: 1, epoch: 4, step: 910, training: 1, testing: 1, loss_tr: 0.0162065, loss_t: 0.145164  
seq: 1, epoch: 4, step: 920, training: 1, testing: 1, loss_tr: 0.00243683, loss_t: 0.155691  
seq: 1, epoch: 4, step: 930, training: 1, testing: 1, loss_tr: 6.04349e-05, loss_t: 0.154122  
seq: 1, epoch: 4, step: 940, training: 0.9375, testing: 1, loss_tr: 0.00131687, loss_t: 0.149697  
seq: 1, epoch: 4, step: 950, training: 1, testing: 1, loss_tr: 0.000447034, loss_t: 0.150291  
seq: 1, epoch: 4, step: 960, training: 0.875, testing: 0.944444, loss_tr: 0.0097257, loss_t: 0.122406  
seq: 1, epoch: 5, step: 970, training: 1, testing: 0.944444, loss_tr: 0.000722497, loss_t: 0.104705  
seq: 1, epoch: 5, step: 980, training: 0.9375, testing: 1, loss_tr: 0.0037607, loss_t: 0.114444  
seq: 1, epoch: 5, step: 990, training: 1, testing: 1, loss_tr: 0.00163732, loss_t: 0.139938  
seq: 1, epoch: 5, step: 1000, training: 0.9375, testing: 1, loss_tr: 0.000228659, loss_t: 0.155436  
 
